timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
03:50 04-05-2022,433,17,14,356000,2560,,0,0,,0,0,,31185.6,119.3,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,282735.2,2303.49,,0,0,,0,0, Ibiza (Spagna)_nan_-16447.2_118.27; M_nan_-7191.2_51.71;, Spagna_400000.0_42079.2_137.47;
04:00 04-05-2022,427,18,15,332000,2360,,0,0,,0,0,,31440.4,120.6,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,258661.2,2112.44,,0,0,,0,0, Ibiza (Spagna)_nan_-11918.8_84.72; M_nan_-5810.0_41.3;, Spagna_400000.0_41865.2_126.97;
04:10 04-05-2022,427,18,15,332000,2360,,0,0,,0,0,,31440.4,120.6,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,258661.2,2112.44,,0,0,,0,0, Ibiza (Spagna)_nan_-11918.8_84.72; M_nan_-5810.0_41.3;, Spagna_400000.0_41865.2_126.97;
04:20 04-05-2022,427,18,15,332000,2360,,0,0,,0,0,,31440.4,120.6,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,258661.2,2112.44,,0,0,,0,0, Ibiza (Spagna)_nan_-11918.8_84.72; M_nan_-5810.0_41.3;, Spagna_400000.0_41865.2_126.97;
04:30 04-05-2022,427,18,15,332000,2360,,0,0,,0,0,,31440.4,120.6,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,258661.2,2112.44,,0,0,,0,0, Ibiza (Spagna)_nan_-11918.8_84.72; M_nan_-5810.0_41.3;, Spagna_400000.0_41865.2_126.97;
04:40 04-05-2022,427,18,15,332000,2360,,0,0,,0,0,,31440.4,120.6,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,258661.2,2112.44,,0,0,,0,0, Ibiza (Spagna)_nan_-11918.8_84.72; M_nan_-5810.0_41.3;, Spagna_400000.0_41865.2_126.97;
04:50 04-05-2022,427,18,15,332000,2360,,0,0,,0,0,,31440.4,120.6,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,258661.2,2112.44,,0,0,,0,0, Ibiza (Spagna)_nan_-11918.8_84.72; M_nan_-5810.0_41.3;, Spagna_400000.0_41865.2_126.97;
05:00 04-05-2022,426,18,14,319000,2270,,0,0,,0,0,,28646.2,109.87,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,248469.1,2032.1,,0,0,,0,0, Ibiza (Spagna)_nan_-9091.5_64.7; M_nan_-4785.0_34.05;, Spagna_400000.0_41884.7_127.8;
05:10 04-05-2022,426,18,14,319000,2270,,0,0,,0,0,,28646.2,109.87,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,248469.1,2032.1,,0,0,,0,0, Ibiza (Spagna)_nan_-9091.5_64.7; M_nan_-4785.0_34.05;, Spagna_400000.0_41884.7_127.8;
05:20 04-05-2022,426,18,14,319000,2270,,0,0,,0,0,,28646.2,109.87,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,248469.1,2032.1,,0,0,,0,0, Ibiza (Spagna)_nan_-9091.5_64.7; M_nan_-4785.0_34.05;, Spagna_400000.0_41884.7_127.8;
05:30 04-05-2022,426,18,14,319000,2270,,0,0,,0,0,,28646.2,109.87,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,248469.1,2032.1,,0,0,,0,0, Ibiza (Spagna)_nan_-9091.5_64.7; M_nan_-4785.0_34.05;, Spagna_400000.0_41884.7_127.8;
05:40 04-05-2022,426,18,14,319000,2270,,0,0,,0,0,,28646.2,109.87,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,248469.1,2032.1,,0,0,,0,0, Ibiza (Spagna)_nan_-9091.5_64.7; M_nan_-4785.0_34.05;, Spagna_400000.0_41884.7_127.8;
05:50 04-05-2022,426,18,14,319000,2270,,0,0,,0,0,,28646.2,109.87,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,248469.1,2032.1,,0,0,,0,0, Ibiza (Spagna)_nan_-9091.5_64.7; M_nan_-4785.0_34.05;, Spagna_400000.0_41884.7_127.8;
06:00 04-05-2022,425,18,15,315000,2230,,0,0,,0,0,,29011.5,111.05,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,244030.5,1990.5,,0,0,,0,0, Ibiza (Spagna)_nan_-7623.0_53.97; M_nan_-4504.5_31.89;, Spagna_400000.0_41958.0_128.45;
06:10 04-05-2022,425,18,15,315000,2230,,0,0,,0,0,,29011.5,111.05,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,244030.5,1990.5,,0,0,,0,0, Ibiza (Spagna)_nan_-7623.0_53.97; M_nan_-4504.5_31.89;, Spagna_400000.0_41958.0_128.45;
06:20 04-05-2022,425,18,15,315000,2230,,0,0,,0,0,,29011.5,111.05,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,244030.5,1990.5,,0,0,,0,0, Ibiza (Spagna)_nan_-7623.0_53.97; M_nan_-4504.5_31.89;, Spagna_400000.0_41958.0_128.45;
06:30 04-05-2022,425,18,15,315000,2230,,0,0,,0,0,,29011.5,111.05,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,244030.5,1990.5,,0,0,,0,0, Ibiza (Spagna)_nan_-7623.0_53.97; M_nan_-4504.5_31.89;, Spagna_400000.0_41958.0_128.45;
06:40 04-05-2022,425,18,15,315000,2230,,0,0,,0,0,,29011.5,111.05,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,244030.5,1990.5,,0,0,,0,0, Ibiza (Spagna)_nan_-7623.0_53.97; M_nan_-4504.5_31.89;, Spagna_400000.0_41958.0_128.45;
06:50 04-05-2022,425,18,15,315000,2230,,0,0,,0,0,,29011.5,111.05,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,244030.5,1990.5,,0,0,,0,0, Ibiza (Spagna)_nan_-7623.0_53.97; M_nan_-4504.5_31.89;, Spagna_400000.0_41958.0_128.45;
07:00 04-05-2022,428,18,14,331000,2360,,0,0,,0,0,,29790.0,114.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,259139.9,2116.68,,0,0,,0,0, Ibiza (Spagna)_nan_-8374.3_59.71; M_nan_-6289.0_44.84;, Spagna_400000.0_42103.2_129.09;
07:10 04-05-2022,428,18,14,331000,2360,,0,0,,0,0,,29790.0,114.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,259139.9,2116.68,,0,0,,0,0, Ibiza (Spagna)_nan_-8374.3_59.71; M_nan_-6289.0_44.84;, Spagna_400000.0_42103.2_129.09;
07:20 04-05-2022,428,18,14,331000,2360,,0,0,,0,0,,29790.0,114.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,259139.9,2116.68,,0,0,,0,0, Ibiza (Spagna)_nan_-8374.3_59.71; M_nan_-6289.0_44.84;, Spagna_400000.0_42103.2_129.09;
07:30 04-05-2022,428,18,14,331000,2360,,0,0,,0,0,,29790.0,114.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,259139.9,2116.68,,0,0,,0,0, Ibiza (Spagna)_nan_-8374.3_59.71; M_nan_-6289.0_44.84;, Spagna_400000.0_42103.2_129.09;
07:40 04-05-2022,428,18,14,331000,2360,,0,0,,0,0,,29790.0,114.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,259139.9,2116.68,,0,0,,0,0, Ibiza (Spagna)_nan_-8374.3_59.71; M_nan_-6289.0_44.84;, Spagna_400000.0_42103.2_129.09;
07:50 04-05-2022,428,18,14,331000,2360,,0,0,,0,0,,29790.0,114.22,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,259139.9,2116.68,,0,0,,0,0, Ibiza (Spagna)_nan_-8374.3_59.71; M_nan_-6289.0_44.84;, Spagna_400000.0_42103.2_129.09;
08:00 04-05-2022,437,15,12,389000,2830,,0,0,,0,0,,30380.9,116.31,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,316568.2,2583.51,,0,0,,0,0, Ibiza (Spagna)_nan_-11864.5_86.31; M_nan_-11825.6_86.03;, Spagna_400000.0_42050.9_130.18;
08:10 04-05-2022,437,15,12,389000,2830,,0,0,,0,0,,30380.9,116.31,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,316568.2,2583.51,,0,0,,0,0, Ibiza (Spagna)_nan_-11864.5_86.31; M_nan_-11825.6_86.03;, Spagna_400000.0_42050.9_130.18;
08:20 04-05-2022,437,15,12,389000,2830,,0,0,,0,0,,30380.9,116.31,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,316568.2,2583.51,,0,0,,0,0, Ibiza (Spagna)_nan_-11864.5_86.31; M_nan_-11825.6_86.03;, Spagna_400000.0_42050.9_130.18;
08:30 04-05-2022,437,15,12,389000,2830,,0,0,,0,0,,30380.9,116.31,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,316568.2,2583.51,,0,0,,0,0, Ibiza (Spagna)_nan_-11864.5_86.31; M_nan_-11825.6_86.03;, Spagna_400000.0_42050.9_130.18;
08:40 04-05-2022,437,15,12,389000,2830,,0,0,,0,0,,30380.9,116.31,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,316568.2,2583.51,,0,0,,0,0, Ibiza (Spagna)_nan_-11864.5_86.31; M_nan_-11825.6_86.03;, Spagna_400000.0_42050.9_130.18;
08:50 04-05-2022,437,15,12,389000,2830,,0,0,,0,0,,30380.9,116.31,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,316568.2,2583.51,,0,0,,0,0, Ibiza (Spagna)_nan_-11864.5_86.31; M_nan_-11825.6_86.03;, Spagna_400000.0_42050.9_130.18;
09:00 04-05-2022,442,14,11,445000,3280,,0,0,,0,0,,31550.5,121.03,,0,0,,0,0,,178.0,0.0,,0,0,,0,0,,0,0,,371352.5,3033.67,,0,0,,0,0, Ibiza (Spagna)_nan_-890.0_6.56; M_nan_-7120.0_52.48;, Spagna_400000.0_41874.5_124.97;
09:10 04-05-2022,442,14,11,445000,3280,,0,0,,0,0,,31550.5,121.03,,0,0,,0,0,,178.0,0.0,,0,0,,0,0,,0,0,,371352.5,3033.67,,0,0,,0,0, Ibiza (Spagna)_nan_-890.0_6.56; M_nan_-7120.0_52.48;, Spagna_400000.0_41874.5_124.97;
09:20 04-05-2022,442,14,11,445000,3280,,0,0,,0,0,,31550.5,121.03,,0,0,,0,0,,178.0,0.0,,0,0,,0,0,,0,0,,371352.5,3033.67,,0,0,,0,0, Ibiza (Spagna)_nan_-890.0_6.56; M_nan_-7120.0_52.48;, Spagna_400000.0_41874.5_124.97;
09:30 04-05-2022,442,14,11,445000,3280,,0,0,,0,0,,31550.5,121.03,,0,0,,0,0,,178.0,0.0,,0,0,,0,0,,0,0,,371352.5,3033.67,,0,0,,0,0, Ibiza (Spagna)_nan_-890.0_6.56; M_nan_-7120.0_52.48;, Spagna_400000.0_41874.5_124.97;
09:40 04-05-2022,442,14,11,445000,3280,,0,0,,0,0,,31550.5,121.03,,0,0,,0,0,,178.0,0.0,,0,0,,0,0,,0,0,,371352.5,3033.67,,0,0,,0,0, Ibiza (Spagna)_nan_-890.0_6.56; M_nan_-7120.0_52.48;, Spagna_400000.0_41874.5_124.97;
09:50 04-05-2022,442,14,11,445000,3280,,0,0,,0,0,,31550.5,121.03,,0,0,,0,0,,178.0,0.0,,0,0,,0,0,,0,0,,371352.5,3033.67,,0,0,,0,0, Ibiza (Spagna)_nan_-890.0_6.56; M_nan_-7120.0_52.48;, Spagna_400000.0_41874.5_124.97;
10:00 04-05-2022,448,13,11,513000,3830,,0,0,,0,0,,32985.9,126.39,,0,0,,0,0,,1744.2,1.15,,0,0,,0,0,,0,0,,418967.1,3420.96,,0,0,,0,0, M_nan_-10978.2_81.96;, Spagna_400000.0_41912.1_116.43; Ibiza (Spagna)_nan_17442.0_165.07;
10:10 04-05-2022,448,13,11,513000,3830,,0,0,,0,0,,32985.9,126.39,,0,0,,0,0,,1744.2,1.15,,0,0,,0,0,,0,0,,418967.1,3420.96,,0,0,,0,0, M_nan_-10978.2_81.96;, Spagna_400000.0_41912.1_116.43; Ibiza (Spagna)_nan_17442.0_165.07;
10:20 04-05-2022,448,13,11,513000,3830,,0,0,,0,0,,32985.9,126.39,,0,0,,0,0,,1744.2,1.15,,0,0,,0,0,,0,0,,418967.1,3420.96,,0,0,,0,0, M_nan_-10978.2_81.96;, Spagna_400000.0_41912.1_116.43; Ibiza (Spagna)_nan_17442.0_165.07;
10:30 04-05-2022,448,13,11,513000,3830,,0,0,,0,0,,32985.9,126.39,,0,0,,0,0,,1744.2,1.15,,0,0,,0,0,,0,0,,418967.1,3420.96,,0,0,,0,0, M_nan_-10978.2_81.96;, Spagna_400000.0_41912.1_116.43; Ibiza (Spagna)_nan_17442.0_165.07;
10:40 04-05-2022,448,13,11,513000,3830,,0,0,,0,0,,32985.9,126.39,,0,0,,0,0,,1744.2,1.15,,0,0,,0,0,,0,0,,418967.1,3420.96,,0,0,,0,0, M_nan_-10978.2_81.96;, Spagna_400000.0_41912.1_116.43; Ibiza (Spagna)_nan_17442.0_165.07;
10:50 04-05-2022,448,13,11,513000,3830,,0,0,,0,0,,32985.9,126.39,,0,0,,0,0,,1744.2,1.15,,0,0,,0,0,,0,0,,418967.1,3420.96,,0,0,,0,0, M_nan_-10978.2_81.96;, Spagna_400000.0_41912.1_116.43; Ibiza (Spagna)_nan_17442.0_165.07;
11:00 04-05-2022,438,15,13,547000,3990,,0,0,,0,0,,32491.8,124.49,,0,0,,0,0,,14550.2,10.77,,0,0,,0,0,,0,0,,447610.1,3653.24,,0,0,,0,0, M_nan_-13620.3_99.35;, Spagna_400000.0_42009.6_103.74; Ibiza (Spagna)_nan_10283.6_97.76;
11:10 04-05-2022,438,15,13,547000,3990,,0,0,,0,0,,32491.8,124.49,,0,0,,0,0,,14550.2,10.77,,0,0,,0,0,,0,0,,447610.1,3653.24,,0,0,,0,0, M_nan_-13620.3_99.35;, Spagna_400000.0_42009.6_103.74; Ibiza (Spagna)_nan_10283.6_97.76;
11:20 04-05-2022,438,15,13,547000,3990,,0,0,,0,0,,32491.8,124.49,,0,0,,0,0,,14550.2,10.77,,0,0,,0,0,,0,0,,447610.1,3653.24,,0,0,,0,0, M_nan_-13620.3_99.35;, Spagna_400000.0_42009.6_103.74; Ibiza (Spagna)_nan_10283.6_97.76;
11:30 04-05-2022,438,15,13,547000,3990,,0,0,,0,0,,32491.8,124.49,,0,0,,0,0,,14550.2,10.77,,0,0,,0,0,,0,0,,447610.1,3653.24,,0,0,,0,0, M_nan_-13620.3_99.35;, Spagna_400000.0_42009.6_103.74; Ibiza (Spagna)_nan_10283.6_97.76;
11:40 04-05-2022,438,15,13,547000,3990,,0,0,,0,0,,32491.8,124.49,,0,0,,0,0,,14550.2,10.77,,0,0,,0,0,,0,0,,447610.1,3653.24,,0,0,,0,0, M_nan_-13620.3_99.35;, Spagna_400000.0_42009.6_103.74; Ibiza (Spagna)_nan_10283.6_97.76;
11:50 04-05-2022,438,15,13,547000,3990,,0,0,,0,0,,32491.8,124.49,,0,0,,0,0,,14550.2,10.77,,0,0,,0,0,,0,0,,447610.1,3653.24,,0,0,,0,0, M_nan_-13620.3_99.35;, Spagna_400000.0_42009.6_103.74; Ibiza (Spagna)_nan_10283.6_97.76;
12:00 04-05-2022,427,17,15,558000,3970,,0,0,,0,0,,32419.8,124.26,,0,0,,0,0,,27621.0,20.64,,0,0,,0,0,,0,0,,452538.0,3697.26,,0,0,,0,0, M_nan_-13224.6_94.09;, Spagna_400000.0_42017.4_95.68; Ibiza (Spagna)_nan_3403.8_32.16;
12:10 04-05-2022,427,17,15,558000,3970,,0,0,,0,0,,32419.8,124.26,,0,0,,0,0,,27621.0,20.64,,0,0,,0,0,,0,0,,452538.0,3697.26,,0,0,,0,0, M_nan_-13224.6_94.09;, Spagna_400000.0_42017.4_95.68; Ibiza (Spagna)_nan_3403.8_32.16;
12:20 04-05-2022,427,17,15,558000,3970,,0,0,,0,0,,32419.8,124.26,,0,0,,0,0,,27621.0,20.64,,0,0,,0,0,,0,0,,452538.0,3697.26,,0,0,,0,0, M_nan_-13224.6_94.09;, Spagna_400000.0_42017.4_95.68; Ibiza (Spagna)_nan_3403.8_32.16;
12:30 04-05-2022,427,17,15,558000,3970,,0,0,,0,0,,32419.8,124.26,,0,0,,0,0,,27621.0,20.64,,0,0,,0,0,,0,0,,452538.0,3697.26,,0,0,,0,0, M_nan_-13224.6_94.09;, Spagna_400000.0_42017.4_95.68; Ibiza (Spagna)_nan_3403.8_32.16;
12:40 04-05-2022,427,17,15,558000,3970,,0,0,,0,0,,32419.8,124.26,,0,0,,0,0,,27621.0,20.64,,0,0,,0,0,,0,0,,452538.0,3697.26,,0,0,,0,0, M_nan_-13224.6_94.09;, Spagna_400000.0_42017.4_95.68; Ibiza (Spagna)_nan_3403.8_32.16;
12:50 04-05-2022,427,17,15,558000,3970,,0,0,,0,0,,32419.8,124.26,,0,0,,0,0,,27621.0,20.64,,0,0,,0,0,,0,0,,452538.0,3697.26,,0,0,,0,0, M_nan_-13224.6_94.09;, Spagna_400000.0_42017.4_95.68; Ibiza (Spagna)_nan_3403.8_32.16;
13:00 04-05-2022,424,17,16,550000,3890,,0,0,,0,0,,33990.0,130.31,,0,0,,0,0,,27830.0,21.01,,0,0,,0,0,,0,0,,444290.0,3629.37,,0,0,,0,0, M_nan_-9240.0_65.35;, Spagna_400000.0_41965.0_91.42; Ibiza (Spagna)_nan_1925.0_17.89;
13:10 04-05-2022,424,17,16,550000,3890,,0,0,,0,0,,33990.0,130.31,,0,0,,0,0,,27830.0,21.01,,0,0,,0,0,,0,0,,444290.0,3629.37,,0,0,,0,0, M_nan_-9240.0_65.35;, Spagna_400000.0_41965.0_91.42; Ibiza (Spagna)_nan_1925.0_17.89;
13:20 04-05-2022,424,17,16,550000,3890,,0,0,,0,0,,33990.0,130.31,,0,0,,0,0,,27830.0,21.01,,0,0,,0,0,,0,0,,444290.0,3629.37,,0,0,,0,0, M_nan_-9240.0_65.35;, Spagna_400000.0_41965.0_91.42; Ibiza (Spagna)_nan_1925.0_17.89;
13:30 04-05-2022,424,17,16,550000,3890,,0,0,,0,0,,33990.0,130.31,,0,0,,0,0,,27830.0,21.01,,0,0,,0,0,,0,0,,444290.0,3629.37,,0,0,,0,0, M_nan_-9240.0_65.35;, Spagna_400000.0_41965.0_91.42; Ibiza (Spagna)_nan_1925.0_17.89;
13:40 04-05-2022,424,17,16,550000,3890,,0,0,,0,0,,33990.0,130.31,,0,0,,0,0,,27830.0,21.01,,0,0,,0,0,,0,0,,444290.0,3629.37,,0,0,,0,0, M_nan_-9240.0_65.35;, Spagna_400000.0_41965.0_91.42; Ibiza (Spagna)_nan_1925.0_17.89;
13:50 04-05-2022,424,17,16,550000,3890,,0,0,,0,0,,33990.0,130.31,,0,0,,0,0,,27830.0,21.01,,0,0,,0,0,,0,0,,444290.0,3629.37,,0,0,,0,0, M_nan_-9240.0_65.35;, Spagna_400000.0_41965.0_91.42; Ibiza (Spagna)_nan_1925.0_17.89;
14:00 04-05-2022,409,21,19,547000,3730,,0,0,,0,0,,32108.9,123.09,,0,0,,0,0,,45729.2,34.32,,0,0,,0,0,,0,0,,426441.2,3480.46,,0,0,,0,0, M_nan_-8095.6_55.2;, Spagna_400000.0_42009.6_85.79; Ibiza (Spagna)_nan_711.1_6.34;
14:10 04-05-2022,409,21,19,547000,3730,,0,0,,0,0,,32108.9,123.09,,0,0,,0,0,,45729.2,34.32,,0,0,,0,0,,0,0,,426441.2,3480.46,,0,0,,0,0, M_nan_-8095.6_55.2;, Spagna_400000.0_42009.6_85.79; Ibiza (Spagna)_nan_711.1_6.34;
14:20 04-05-2022,409,21,19,547000,3730,,0,0,,0,0,,32108.9,123.09,,0,0,,0,0,,45729.2,34.32,,0,0,,0,0,,0,0,,426441.2,3480.46,,0,0,,0,0, M_nan_-8095.6_55.2;, Spagna_400000.0_42009.6_85.79; Ibiza (Spagna)_nan_711.1_6.34;
14:30 04-05-2022,409,21,19,547000,3730,,0,0,,0,0,,32108.9,123.09,,0,0,,0,0,,45729.2,34.32,,0,0,,0,0,,0,0,,426441.2,3480.46,,0,0,,0,0, M_nan_-8095.6_55.2;, Spagna_400000.0_42009.6_85.79; Ibiza (Spagna)_nan_711.1_6.34;
14:40 04-05-2022,409,21,19,547000,3730,,0,0,,0,0,,32108.9,123.09,,0,0,,0,0,,45729.2,34.32,,0,0,,0,0,,0,0,,426441.2,3480.46,,0,0,,0,0, M_nan_-8095.6_55.2;, Spagna_400000.0_42009.6_85.79; Ibiza (Spagna)_nan_711.1_6.34;
14:50 04-05-2022,409,21,19,547000,3730,,0,0,,0,0,,32108.9,123.09,,0,0,,0,0,,45729.2,34.32,,0,0,,0,0,,0,0,,426441.2,3480.46,,0,0,,0,0, M_nan_-8095.6_55.2;, Spagna_400000.0_42009.6_85.79; Ibiza (Spagna)_nan_711.1_6.34;
15:00 04-05-2022,401,23,21,540000,3610,,0,0,,0,0,,32454.0,124.55,,0,0,,0,0,,54702.0,41.15,,0,0,,0,0,,0,0,,406944.0,3323.73,,0,0,,0,0, M_nan_-7614.0_50.9;, Spagna_400000.0_42012.0_85.2; Ibiza (Spagna)_nan_3888.0_35.38;
15:10 04-05-2022,401,23,21,540000,3610,,0,0,,0,0,,32454.0,124.55,,0,0,,0,0,,54702.0,41.15,,0,0,,0,0,,0,0,,406944.0,3323.73,,0,0,,0,0, M_nan_-7614.0_50.9;, Spagna_400000.0_42012.0_85.2; Ibiza (Spagna)_nan_3888.0_35.38;
15:20 04-05-2022,401,23,21,540000,3610,,0,0,,0,0,,32454.0,124.55,,0,0,,0,0,,54702.0,41.15,,0,0,,0,0,,0,0,,406944.0,3323.73,,0,0,,0,0, M_nan_-7614.0_50.9;, Spagna_400000.0_42012.0_85.2; Ibiza (Spagna)_nan_3888.0_35.38;
15:30 04-05-2022,401,23,21,540000,3610,,0,0,,0,0,,32454.0,124.55,,0,0,,0,0,,54702.0,41.15,,0,0,,0,0,,0,0,,406944.0,3323.73,,0,0,,0,0, M_nan_-7614.0_50.9;, Spagna_400000.0_42012.0_85.2; Ibiza (Spagna)_nan_3888.0_35.38;
15:40 04-05-2022,401,23,21,540000,3610,,0,0,,0,0,,32454.0,124.55,,0,0,,0,0,,54702.0,41.15,,0,0,,0,0,,0,0,,406944.0,3323.73,,0,0,,0,0, M_nan_-7614.0_50.9;, Spagna_400000.0_42012.0_85.2; Ibiza (Spagna)_nan_3888.0_35.38;
15:50 04-05-2022,401,23,21,540000,3610,,0,0,,0,0,,32454.0,124.55,,0,0,,0,0,,54702.0,41.15,,0,0,,0,0,,0,0,,406944.0,3323.73,,0,0,,0,0, M_nan_-7614.0_50.9;, Spagna_400000.0_42012.0_85.2; Ibiza (Spagna)_nan_3888.0_35.38;
16:00 04-05-2022,387,26,25,518000,3340,,0,0,,0,0,,29215.2,111.89,,0,0,,0,0,,71225.0,53.44,,0,0,,0,0,,0,0,,356176.8,2908.47,,0,0,,0,0, M_nan_-5646.2_36.41;, Spagna_400000.0_41958.0_84.84; Ibiza (Spagna)_nan_19425.0_181.36;
16:10 04-05-2022,387,26,25,518000,3340,,0,0,,0,0,,29215.2,111.89,,0,0,,0,0,,71225.0,53.44,,0,0,,0,0,,0,0,,356176.8,2908.47,,0,0,,0,0, M_nan_-5646.2_36.41;, Spagna_400000.0_41958.0_84.84; Ibiza (Spagna)_nan_19425.0_181.36;
16:20 04-05-2022,387,26,25,518000,3340,,0,0,,0,0,,29215.2,111.89,,0,0,,0,0,,71225.0,53.44,,0,0,,0,0,,0,0,,356176.8,2908.47,,0,0,,0,0, M_nan_-5646.2_36.41;, Spagna_400000.0_41958.0_84.84; Ibiza (Spagna)_nan_19425.0_181.36;
16:30 04-05-2022,387,26,25,518000,3340,,0,0,,0,0,,29215.2,111.89,,0,0,,0,0,,71225.0,53.44,,0,0,,0,0,,0,0,,356176.8,2908.47,,0,0,,0,0, M_nan_-5646.2_36.41;, Spagna_400000.0_41958.0_84.84; Ibiza (Spagna)_nan_19425.0_181.36;
16:40 04-05-2022,387,26,25,518000,3340,,0,0,,0,0,,29215.2,111.89,,0,0,,0,0,,71225.0,53.44,,0,0,,0,0,,0,0,,356176.8,2908.47,,0,0,,0,0, M_nan_-5646.2_36.41;, Spagna_400000.0_41958.0_84.84; Ibiza (Spagna)_nan_19425.0_181.36;
16:50 04-05-2022,387,26,25,518000,3340,,0,0,,0,0,,29215.2,111.89,,0,0,,0,0,,71225.0,53.44,,0,0,,0,0,,0,0,,356176.8,2908.47,,0,0,,0,0, M_nan_-5646.2_36.41;, Spagna_400000.0_41958.0_84.84; Ibiza (Spagna)_nan_19425.0_181.36;
17:00 04-05-2022,383,27,25,492000,3140,,0,0,,0,0,,29224.8,111.78,,0,0,,0,0,,69175.2,51.81,,0,0,,0,0,,0,0,,334707.6,2730.54,,0,0,,0,0, M_nan_-2755.2_17.58;, Spagna_400000.0_41869.2_86.35; Ibiza (Spagna)_nan_17023.2_159.2;
17:10 04-05-2022,383,27,25,492000,3140,,0,0,,0,0,,29224.8,111.78,,0,0,,0,0,,69175.2,51.81,,0,0,,0,0,,0,0,,334707.6,2730.54,,0,0,,0,0, M_nan_-2755.2_17.58;, Spagna_400000.0_41869.2_86.35; Ibiza (Spagna)_nan_17023.2_159.2;
17:20 04-05-2022,383,27,25,492000,3140,,0,0,,0,0,,29224.8,111.78,,0,0,,0,0,,69175.2,51.81,,0,0,,0,0,,0,0,,334707.6,2730.54,,0,0,,0,0, M_nan_-2755.2_17.58;, Spagna_400000.0_41869.2_86.35; Ibiza (Spagna)_nan_17023.2_159.2;
17:30 04-05-2022,383,27,25,492000,3140,,0,0,,0,0,,29224.8,111.78,,0,0,,0,0,,69175.2,51.81,,0,0,,0,0,,0,0,,334707.6,2730.54,,0,0,,0,0, M_nan_-2755.2_17.58;, Spagna_400000.0_41869.2_86.35; Ibiza (Spagna)_nan_17023.2_159.2;
17:40 04-05-2022,383,27,25,492000,3140,,0,0,,0,0,,29224.8,111.78,,0,0,,0,0,,69175.2,51.81,,0,0,,0,0,,0,0,,334707.6,2730.54,,0,0,,0,0, M_nan_-2755.2_17.58;, Spagna_400000.0_41869.2_86.35; Ibiza (Spagna)_nan_17023.2_159.2;
17:50 04-05-2022,383,27,25,492000,3140,,0,0,,0,0,,29224.8,111.78,,0,0,,0,0,,69175.2,51.81,,0,0,,0,0,,0,0,,334707.6,2730.54,,0,0,,0,0, M_nan_-2755.2_17.58;, Spagna_400000.0_41869.2_86.35; Ibiza (Spagna)_nan_17023.2_159.2;
