timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
11:20 23-04-2022,149,80,35,8940000.0,22200,4370000,3618018,723.72,0,0,0,2790000,624012,2390.94,2800000,590040,8060.82,3260000,687486,126.54,404000,,,3180000,1377654,550.56,,0,0,,0,0,1940000,135888,1110.0,1050000,9834,108.78,784000,59004,688.2,landia è esportata _9000.0_-2682.0_6.66;landia è esportata _1000000.0_-1028100.0_2553.0;, Nord (Norvegia)_nan_53640.0_28.86; Russia europea e Ural (Russia)_1560000.0_1370502.0_8147.4; Svezia_2700000.0_413922.0_266.4;
11:30 23-04-2022,149,80,35,8940000.0,22200,4370000,3618018,723.72,0,0,0,2790000,624012,2390.94,2800000,590040,8060.82,3260000,687486,126.54,404000,,,3180000,1377654,550.56,,0,0,,0,0,1940000,135888,1110.0,1050000,9834,108.78,784000,59004,688.2,landia è esportata _9000.0_-2682.0_6.66;landia è esportata _1000000.0_-1028100.0_2553.0;, Nord (Norvegia)_nan_53640.0_28.86; Russia europea e Ural (Russia)_1560000.0_1370502.0_8147.4; Svezia_2700000.0_413922.0_266.4;
11:40 23-04-2022,149,80,35,8940000.0,22200,4370000,3618018,723.72,0,0,0,2790000,624012,2390.94,2800000,590040,8060.82,3260000,687486,126.54,404000,,,3180000,1377654,550.56,,0,0,,0,0,1940000,135888,1110.0,1050000,9834,108.78,784000,59004,688.2,landia è esportata _9000.0_-2682.0_6.66;landia è esportata _1000000.0_-1028100.0_2553.0;, Nord (Norvegia)_nan_53640.0_28.86; Russia europea e Ural (Russia)_1560000.0_1370502.0_8147.4; Svezia_2700000.0_413922.0_266.4;
11:50 23-04-2022,149,80,35,8940000.0,22200,4370000,3618018,723.72,0,0,0,2790000,624012,2390.94,2800000,590040,8060.82,3260000,687486,126.54,404000,,,3180000,1377654,550.56,,0,0,,0,0,1940000,135888,1110.0,1050000,9834,108.78,784000,59004,688.2,landia è esportata _9000.0_-2682.0_6.66;landia è esportata _1000000.0_-1028100.0_2553.0;, Nord (Norvegia)_nan_53640.0_26.64; Russia europea e Ural (Russia)_1560000.0_1370502.0_8149.62; Svezia_2700000.0_413922.0_266.4;
12:00 23-04-2022,142,82,37,8970000.0,21200,4370000,3513549,701.72,0,0,0,2790000,621621,2380.76,2800000,595608,8132.32,3260000,769626,142.04,404000,,,3180000,1378689,551.2,,0,0,,0,0,1940000,139932,1142.68,1050000,9867,108.12,784000,52026,606.32,landia è esportata _9000.0_-2691.0_6.36;landia è esportata _1000000.0_-1027962.0_2429.52;, Nord (Norvegia)_nan_54717.0_29.68; Russia europea e Ural (Russia)_1560000.0_1174173.0_6981.16; Svezia_2700000.0_660192.0_424.0;
12:10 23-04-2022,142,82,37,8970000.0,21200,4370000,3513549,701.72,0,0,0,2790000,621621,2380.76,2800000,595608,8132.32,3260000,769626,142.04,404000,,,3180000,1378689,551.2,,0,0,,0,0,1940000,139932,1142.68,1050000,9867,108.12,784000,52026,606.32,landia è esportata _9000.0_-2691.0_6.36;landia è esportata _1000000.0_-1027962.0_2429.52;, Nord (Norvegia)_nan_54717.0_29.68; Russia europea e Ural (Russia)_1560000.0_1174173.0_6981.16; Svezia_2700000.0_660192.0_424.0;
12:20 23-04-2022,142,82,37,8970000.0,21200,4370000,3513549,701.72,0,0,0,2790000,621621,2380.76,2800000,595608,8132.32,3260000,769626,142.04,404000,,,3180000,1378689,551.2,,0,0,,0,0,1940000,139932,1142.68,1050000,9867,108.12,784000,52026,606.32,landia è esportata _9000.0_-2691.0_6.36;landia è esportata _1000000.0_-1027962.0_2429.52;, Nord (Norvegia)_nan_54717.0_29.68; Russia europea e Ural (Russia)_1560000.0_1174173.0_6981.16; Svezia_2700000.0_660192.0_424.0;
12:30 23-04-2022,142,82,37,8970000.0,21200,4370000,3513549,701.72,0,0,0,2790000,621621,2380.76,2800000,595608,8132.32,3260000,769626,142.04,404000,,,3180000,1378689,551.2,,0,0,,0,0,1940000,139932,1142.68,1050000,9867,108.12,784000,52026,606.32,landia è esportata _9000.0_-2691.0_6.36;landia è esportata _1000000.0_-1027962.0_2429.52;, Nord (Norvegia)_nan_54717.0_29.68; Russia europea e Ural (Russia)_1560000.0_1174173.0_6981.16; Svezia_2700000.0_660192.0_424.0;
12:40 23-04-2022,142,82,37,8970000.0,21200,4370000,3513549,701.72,0,0,0,2790000,621621,2380.76,2800000,595608,8132.32,3260000,769626,142.04,404000,,,3180000,1378689,551.2,,0,0,,0,0,1940000,139932,1142.68,1050000,9867,108.12,784000,52026,606.32,landia è esportata _9000.0_-2691.0_6.36;landia è esportata _1000000.0_-1027962.0_2429.52;, Nord (Norvegia)_nan_54717.0_29.68; Russia europea e Ural (Russia)_1560000.0_1174173.0_6981.16; Svezia_2700000.0_660192.0_424.0;
12:50 23-04-2022,142,82,37,8970000.0,21200,4370000,3513549,701.72,0,0,0,2790000,621621,2380.76,2800000,595608,8132.32,3260000,769626,142.04,404000,,,3180000,1378689,551.2,,0,0,,0,0,1940000,139932,1142.68,1050000,9867,108.12,784000,52026,606.32,landia è esportata _9000.0_-2691.0_6.36;landia è esportata _1000000.0_-1027962.0_2429.52;, Nord (Norvegia)_nan_54717.0_27.56; Russia europea e Ural (Russia)_1560000.0_1174173.0_6981.16; Svezia_2700000.0_660192.0_424.0;
13:00 23-04-2022,147,82,37,8610000.0,21100,4370000,3373398,675.2,0,0,0,2790000,644889,2472.92,2800000,747348,10220.84,3260000,830004,151.92,404000,,,3180000,1136520,455.76,,0,0,,0,0,1940000,146370,1196.37,1050000,10332,107.61,784000,61992,725.84,landia è esportata _9000.0_-2583.0_6.33;landia è esportata _1000000.0_-1026312.0_2515.12;, Nord (Norvegia)_nan_49938.0_27.43; Russia europea e Ural (Russia)_1560000.0_755097.0_4492.19; Svezia_2700000.0_854112.0_576.03;
13:10 23-04-2022,147,82,37,8610000.0,21100,4370000,3373398,675.2,0,0,0,2790000,644889,2472.92,2800000,747348,10220.84,3260000,830004,151.92,404000,,,3180000,1136520,455.76,,0,0,,0,0,1940000,146370,1196.37,1050000,10332,107.61,784000,61992,725.84,landia è esportata _9000.0_-2583.0_6.33;landia è esportata _1000000.0_-1026312.0_2515.12;, Nord (Norvegia)_nan_49938.0_27.43; Russia europea e Ural (Russia)_1560000.0_755097.0_4492.19; Svezia_2700000.0_854112.0_576.03;
13:20 23-04-2022,147,82,37,8610000.0,21100,4370000,3373398,675.2,0,0,0,2790000,644889,2472.92,2800000,747348,10220.84,3260000,830004,151.92,404000,,,3180000,1136520,455.76,,0,0,,0,0,1940000,146370,1196.37,1050000,10332,107.61,784000,61992,725.84,landia è esportata _9000.0_-2583.0_6.33;landia è esportata _1000000.0_-1026312.0_2515.12;, Nord (Norvegia)_nan_49938.0_27.43; Russia europea e Ural (Russia)_1560000.0_755097.0_4492.19; Svezia_2700000.0_854112.0_576.03;
13:30 23-04-2022,147,82,37,8610000.0,21100,4370000,3373398,675.2,0,0,0,2790000,644889,2472.92,2800000,747348,10220.84,3260000,830004,151.92,404000,,,3180000,1136520,455.76,,0,0,,0,0,1940000,146370,1196.37,1050000,10332,107.61,784000,61992,725.84,landia è esportata _9000.0_-2583.0_6.33;landia è esportata _1000000.0_-1026312.0_2515.12;, Nord (Norvegia)_nan_49938.0_27.43; Russia europea e Ural (Russia)_1560000.0_755097.0_4492.19; Svezia_2700000.0_854112.0_576.03;
13:40 23-04-2022,147,82,37,8610000.0,21100,4370000,3373398,675.2,0,0,0,2790000,644889,2472.92,2800000,747348,10222.95,3260000,830004,151.92,404000,,,3180000,1136520,455.76,,0,0,,0,0,1940000,146370,1196.37,1050000,10332,107.61,784000,61992,725.84,landia è esportata _9000.0_-2583.0_6.33;landia è esportata _1000000.0_-1026312.0_2515.12;, Nord (Norvegia)_nan_49938.0_25.32; Russia europea e Ural (Russia)_1560000.0_755097.0_4492.19; Svezia_2700000.0_854112.0_571.81;
13:50 23-04-2022,147,82,37,8610000.0,21100,4370000,3373398,675.2,0,0,0,2790000,644889,2472.92,2800000,747348,10222.95,3260000,830004,151.92,404000,,,3180000,1136520,455.76,,0,0,,0,0,1940000,146370,1196.37,1050000,10332,107.61,784000,61992,725.84,landia è esportata _9000.0_-2583.0_6.33;landia è esportata _1000000.0_-1026312.0_2515.12;, Nord (Norvegia)_nan_49938.0_25.32; Russia europea e Ural (Russia)_1560000.0_755097.0_4492.19; Svezia_2700000.0_854112.0_571.81;
14:00 23-04-2022,138,83,39,8710000.0,20000,4370000,3376867,674.0,0,0,0,2790000,638443,2444.0,2800000,730769,9976.0,3260000,890162,164.0,404000,,,3180000,1066104,426.0,,0,0,,0,0,1940000,145457,1184.0,1050000,9581,108.0,784000,61841,718.0,landia è esportata _9000.0_-2613.0_6.0;landia è esportata _1000000.0_-1027780.0_2360.0;, Nord (Norvegia)_nan_36582.0_20.0; Russia europea e Ural (Russia)_1560000.0_567892.0_3374.0; Svezia_2700000.0_1187173.0_914.0;
14:10 23-04-2022,138,83,39,8710000.0,20000,4370000,3376867,674.0,0,0,0,2790000,638443,2444.0,2800000,730769,9976.0,3260000,890162,164.0,404000,,,3180000,1066104,426.0,,0,0,,0,0,1940000,145457,1184.0,1050000,9581,108.0,784000,61841,718.0,landia è esportata _9000.0_-2613.0_6.0;landia è esportata _1000000.0_-1027780.0_2360.0;, Nord (Norvegia)_nan_36582.0_20.0; Russia europea e Ural (Russia)_1560000.0_567892.0_3374.0; Svezia_2700000.0_1187173.0_914.0;
14:20 23-04-2022,138,83,39,8710000.0,20000,4370000,3376867,674.0,0,0,0,2790000,638443,2444.0,2800000,730769,9976.0,3260000,890162,164.0,404000,,,3180000,1066104,426.0,,0,0,,0,0,1940000,145457,1184.0,1050000,9581,108.0,784000,61841,718.0,landia è esportata _9000.0_-2613.0_6.0;landia è esportata _1000000.0_-1027780.0_2360.0;, Nord (Norvegia)_nan_36582.0_20.0; Russia europea e Ural (Russia)_1560000.0_567892.0_3374.0; Svezia_2700000.0_1187173.0_914.0;
14:30 23-04-2022,138,83,39,8710000.0,20000,4370000,3376867,674.0,0,0,0,2790000,638443,2444.0,2800000,730769,9976.0,3260000,890162,164.0,404000,,,3180000,1066104,426.0,,0,0,,0,0,1940000,145457,1184.0,1050000,9581,108.0,784000,61841,718.0,landia è esportata _9000.0_-2613.0_6.0;landia è esportata _1000000.0_-1027780.0_2360.0;, Nord (Norvegia)_nan_36582.0_20.0; Russia europea e Ural (Russia)_1560000.0_567892.0_3374.0; Svezia_2700000.0_1187173.0_914.0;
14:40 23-04-2022,138,83,39,8710000.0,20000,4370000,3376867,676.0,0,0,0,2790000,638443,2448.0,2800000,730769,9990.0,3260000,890162,164.0,404000,,,3180000,1066104,426.0,,0,0,,0,0,1940000,145457,1186.0,1050000,9581,108.0,784000,61841,718.0,landia è esportata _9000.0_-2613.0_6.0;landia è esportata _1000000.0_-1027780.0_2360.0;, Nord (Norvegia)_nan_36582.0_20.0; Russia europea e Ural (Russia)_1560000.0_567892.0_3378.0; Svezia_2700000.0_1187173.0_886.0;
14:50 23-04-2022,138,83,39,8710000.0,20000,4370000,3376867,676.0,0,0,0,2790000,638443,2448.0,2800000,730769,9990.0,3260000,890162,164.0,404000,,,3180000,1066104,426.0,,0,0,,0,0,1940000,145457,1186.0,1050000,9581,108.0,784000,61841,718.0,landia è esportata _9000.0_-2613.0_6.0;landia è esportata _1000000.0_-1027780.0_2360.0;, Nord (Norvegia)_nan_36582.0_20.0; Russia europea e Ural (Russia)_1560000.0_567892.0_3378.0; Svezia_2700000.0_1187173.0_886.0;
15:00 23-04-2022,135,84,39,8700000.0,19500,4370000,3376470,674.7,0,0,0,2790000,635100,2429.7,2800000,718620,9806.55,3260000,959610,175.5,404000,,,3180000,958740,382.2,,0,0,,0,0,1940000,140940,1146.6,1050000,9570,107.25,784000,60900,711.75,landia è esportata _9000.0_-2610.0_5.85;landia è esportata _1000000.0_-1027470.0_2302.95;, Nord (Norvegia)_nan_33060.0_17.55; Russia europea e Ural (Russia)_1560000.0_517650.0_3073.2; Svezia_2700000.0_1287600.0_975.0;
15:10 23-04-2022,135,84,39,8700000.0,19500,4370000,3376470,674.7,0,0,0,2790000,635100,2429.7,2800000,718620,9806.55,3260000,959610,175.5,404000,,,3180000,958740,382.2,,0,0,,0,0,1940000,140940,1146.6,1050000,9570,107.25,784000,60900,711.75,landia è esportata _9000.0_-2610.0_5.85;landia è esportata _1000000.0_-1027470.0_2302.95;, Nord (Norvegia)_nan_33060.0_17.55; Russia europea e Ural (Russia)_1560000.0_517650.0_3073.2; Svezia_2700000.0_1287600.0_975.0;
15:20 23-04-2022,135,84,39,8700000.0,19500,4370000,3376470,674.7,0,0,0,2790000,635100,2429.7,2800000,718620,9806.55,3260000,959610,175.5,404000,,,3180000,958740,382.2,,0,0,,0,0,1940000,140940,1146.6,1050000,9570,107.25,784000,60900,711.75,landia è esportata _9000.0_-2610.0_5.85;landia è esportata _1000000.0_-1027470.0_2302.95;, Nord (Norvegia)_nan_33060.0_17.55; Russia europea e Ural (Russia)_1560000.0_517650.0_3073.2; Svezia_2700000.0_1287600.0_975.0;
15:30 23-04-2022,135,84,39,8700000.0,19500,4370000,3376470,674.7,0,0,0,2790000,635100,2429.7,2800000,718620,9806.55,3260000,959610,175.5,404000,,,3180000,958740,382.2,,0,0,,0,0,1940000,140940,1146.6,1050000,9570,107.25,784000,60900,711.75,landia è esportata _9000.0_-2610.0_5.85;landia è esportata _1000000.0_-1027470.0_2302.95;, Nord (Norvegia)_nan_33060.0_17.55; Russia europea e Ural (Russia)_1560000.0_517650.0_3073.2; Svezia_2700000.0_1287600.0_975.0;
15:40 23-04-2022,135,84,39,8700000.0,19500,4370000,3376470,674.7,0,0,0,2790000,635100,2431.65,2800000,718620,9816.3,3260000,959610,175.5,404000,,,3180000,958740,384.15,,0,0,,0,0,1940000,140940,1148.55,1050000,9570,109.2,784000,60900,713.7,landia è esportata _9000.0_-2610.0_5.85;landia è esportata _1000000.0_-1027470.0_2302.95;, Nord (Norvegia)_nan_33060.0_17.55; Russia europea e Ural (Russia)_1560000.0_517650.0_3077.1; Svezia_2700000.0_1287600.0_955.5;
15:50 23-04-2022,135,84,39,8700000.0,19500,4370000,3376470,674.7,0,0,0,2790000,635100,2431.65,2800000,718620,9816.3,3260000,959610,175.5,404000,,,3180000,958740,384.15,,0,0,,0,0,1940000,140940,1148.55,1050000,9570,109.2,784000,60900,713.7,landia è esportata _9000.0_-2610.0_5.85;landia è esportata _1000000.0_-1027470.0_2302.95;, Nord (Norvegia)_nan_33060.0_17.55; Russia europea e Ural (Russia)_1560000.0_517650.0_3077.1; Svezia_2700000.0_1287600.0_955.5;
16:00 23-04-2022,133,84,40,8870000.0,19600,4370000,3383018,676.2,0,0,0,2790000,633318,2428.44,2800000,714035,9754.92,3260000,1014728,186.2,404000,,,3180000,928689,372.4,,0,0,,0,0,1940000,143694,1174.04,1050000,9757,107.8,784000,62090,721.28,landia è esportata _9000.0_-1774.0_3.92;landia è esportata _1000000.0_-1028033.0_2271.64;, Nord (Norvegia)_nan_39028.0_21.56; Russia europea e Ural (Russia)_1560000.0_515347.0_3065.44; Svezia_2700000.0_1425409.0_1091.72;
16:10 23-04-2022,133,84,40,8870000.0,19600,4370000,3383018,676.2,0,0,0,2790000,633318,2428.44,2800000,714035,9754.92,3260000,1014728,186.2,404000,,,3180000,928689,372.4,,0,0,,0,0,1940000,143694,1174.04,1050000,9757,107.8,784000,62090,721.28,landia è esportata _9000.0_-1774.0_3.92;landia è esportata _1000000.0_-1028033.0_2271.64;, Nord (Norvegia)_nan_39028.0_21.56; Russia europea e Ural (Russia)_1560000.0_515347.0_3065.44; Svezia_2700000.0_1425409.0_1091.72;
16:20 23-04-2022,133,84,40,8870000.0,19600,4370000,3383018,676.2,0,0,0,2790000,633318,2428.44,2800000,714035,9754.92,3260000,1014728,186.2,404000,,,3180000,928689,372.4,,0,0,,0,0,1940000,143694,1174.04,1050000,9757,107.8,784000,62090,721.28,landia è esportata _9000.0_-1774.0_3.92;landia è esportata _1000000.0_-1028033.0_2271.64;, Nord (Norvegia)_nan_39028.0_21.56; Russia europea e Ural (Russia)_1560000.0_515347.0_3065.44; Svezia_2700000.0_1425409.0_1091.72;
16:30 23-04-2022,133,84,40,8870000.0,19600,4370000,3383018,676.2,0,0,0,2790000,633318,2428.44,2800000,714035,9754.92,3260000,1014728,186.2,404000,,,3180000,928689,372.4,,0,0,,0,0,1940000,143694,1174.04,1050000,9757,107.8,784000,62090,721.28,landia è esportata _9000.0_-1774.0_3.92;landia è esportata _1000000.0_-1028033.0_2271.64;, Nord (Norvegia)_nan_39028.0_21.56; Russia europea e Ural (Russia)_1560000.0_515347.0_3065.44; Svezia_2700000.0_1425409.0_1091.72;
16:40 23-04-2022,132,84,40,8870000.0,19600,4370000,3383018,678.16,0,0,0,2790000,633318,2432.36,2800000,714035,9772.56,3260000,1014728,186.2,404000,,,3180000,928689,372.4,,0,0,,0,0,1940000,143694,1176.0,1050000,9757,107.8,784000,62090,723.24,landia è esportata _9000.0_-1774.0_3.92;landia è esportata _1000000.0_-1028033.0_2271.64;, Nord (Norvegia)_nan_39028.0_19.6; Russia europea e Ural (Russia)_1560000.0_515347.0_3071.32; Svezia_2700000.0_1425409.0_1060.36;
16:50 23-04-2022,132,84,40,8870000.0,19600,4370000,3383018,678.16,0,0,0,2790000,633318,2432.36,2800000,714035,9772.56,3260000,1014728,186.2,404000,,,3180000,928689,372.4,,0,0,,0,0,1940000,143694,1176.0,1050000,9757,107.8,784000,62090,723.24,landia è esportata _9000.0_-1774.0_3.92;landia è esportata _1000000.0_-1028033.0_2271.64;, Nord (Norvegia)_nan_39028.0_19.6; Russia europea e Ural (Russia)_1560000.0_515347.0_3071.32; Svezia_2700000.0_1425409.0_1060.36;
17:00 23-04-2022,131,84,40,8990000.0,19600,4370000,3391028,678.16,0,0,0,2790000,632896,2426.48,2800000,712008,9735.32,3260000,1034749,190.12,404000,,,3180000,917879,366.52,,0,0,,0,0,1940000,140244,1148.56,1050000,9889,107.8,784000,62930,731.08,landia è esportata _9000.0_-2697.0_5.88;landia è esportata _1000000.0_-1028456.0_2242.24;, Nord (Norvegia)_nan_41354.0_23.52; Russia europea e Ural (Russia)_1560000.0_514228.0_3059.56; Svezia_2700000.0_1532795.0_1130.92;
17:10 23-04-2022,131,84,40,8990000.0,19600,4370000,3391028,678.16,0,0,0,2790000,632896,2426.48,2800000,712008,9735.32,3260000,1034749,190.12,404000,,,3180000,917879,366.52,,0,0,,0,0,1940000,140244,1148.56,1050000,9889,107.8,784000,62930,731.08,landia è esportata _9000.0_-2697.0_5.88;landia è esportata _1000000.0_-1028456.0_2242.24;, Nord (Norvegia)_nan_41354.0_23.52; Russia europea e Ural (Russia)_1560000.0_514228.0_3059.56; Svezia_2700000.0_1532795.0_1130.92;
17:20 23-04-2022,131,84,40,8990000.0,19600,4370000,3391028,678.16,0,0,0,2790000,632896,2426.48,2800000,712008,9735.32,3260000,1034749,190.12,404000,,,3180000,917879,366.52,,0,0,,0,0,1940000,140244,1148.56,1050000,9889,107.8,784000,62930,731.08,landia è esportata _9000.0_-2697.0_5.88;landia è esportata _1000000.0_-1028456.0_2242.24;, Nord (Norvegia)_nan_41354.0_23.52; Russia europea e Ural (Russia)_1560000.0_514228.0_3059.56; Svezia_2700000.0_1532795.0_1130.92;
17:30 23-04-2022,131,84,40,8990000.0,19600,4370000,3391028,678.16,0,0,0,2790000,632896,2426.48,2800000,712008,9735.32,3260000,1034749,190.12,404000,,,3180000,917879,366.52,,0,0,,0,0,1940000,140244,1148.56,1050000,9889,107.8,784000,62930,731.08,landia è esportata _9000.0_-2697.0_5.88;landia è esportata _1000000.0_-1028456.0_2242.24;, Nord (Norvegia)_nan_41354.0_23.52; Russia europea e Ural (Russia)_1560000.0_514228.0_3059.56; Svezia_2700000.0_1532795.0_1130.92;
17:40 23-04-2022,131,84,40,8990000.0,19600,4370000,3391028,678.16,0,0,0,2790000,632896,2426.48,2800000,712008,9735.32,3260000,1034749,190.12,404000,,,3180000,917879,366.52,,0,0,,0,0,1940000,140244,1148.56,1050000,9889,107.8,784000,62930,731.08,landia è esportata _9000.0_-2697.0_5.88;landia è esportata _1000000.0_-1028456.0_2242.24;, Nord (Norvegia)_nan_41354.0_23.52; Russia europea e Ural (Russia)_1560000.0_514228.0_3059.56; Svezia_2700000.0_1532795.0_1130.92;
17:50 23-04-2022,131,84,40,8990000.0,19600,4370000,3391028,680.12,0,0,0,2790000,632896,2430.4,2800000,712008,9751.0,3260000,1034749,190.12,404000,,,3180000,917879,368.48,,0,0,,0,0,1940000,140244,1150.52,1050000,9889,107.8,784000,62930,733.04,landia è esportata _9000.0_-2697.0_5.88;landia è esportata _1000000.0_-1028456.0_2242.24;, Nord (Norvegia)_nan_41354.0_21.56; Russia europea e Ural (Russia)_1560000.0_514228.0_3063.48; Svezia_2700000.0_1532795.0_1103.48;
18:00 23-04-2022,132,84,40,9030000.0,19900,4370000,3391668,678.59,0,0,0,2790000,638421,2449.69,2800000,719691,9850.5,3260000,974337,179.1,404000,,,3180000,1017681,407.95,,0,0,,0,0,1940000,136353,1116.39,1050000,9933,109.45,784000,63210,738.29,landia è esportata _9000.0_-2709.0_5.97;landia è esportata _1000000.0_-1027614.0_2264.62;, Nord (Norvegia)_nan_46053.0_23.88; Russia europea e Ural (Russia)_1560000.0_563472.0_3355.14; Svezia_2700000.0_1469181.0_991.02;
18:10 23-04-2022,132,84,40,9030000.0,19900,4370000,3391668,678.59,0,0,0,2790000,638421,2449.69,2800000,719691,9850.5,3260000,974337,179.1,404000,,,3180000,1017681,407.95,,0,0,,0,0,1940000,136353,1116.39,1050000,9933,109.45,784000,63210,738.29,landia è esportata _9000.0_-2709.0_5.97;landia è esportata _1000000.0_-1027614.0_2264.62;, Nord (Norvegia)_nan_46053.0_23.88; Russia europea e Ural (Russia)_1560000.0_563472.0_3355.14; Svezia_2700000.0_1469181.0_991.02;
18:20 23-04-2022,132,84,40,9030000.0,19900,4370000,3391668,678.59,0,0,0,2790000,638421,2449.69,2800000,719691,9850.5,3260000,974337,179.1,404000,,,3180000,1017681,407.95,,0,0,,0,0,1940000,136353,1116.39,1050000,9933,109.45,784000,63210,738.29,landia è esportata _9000.0_-2709.0_5.97;landia è esportata _1000000.0_-1027614.0_2264.62;, Nord (Norvegia)_nan_46053.0_23.88; Russia europea e Ural (Russia)_1560000.0_563472.0_3355.14; Svezia_2700000.0_1469181.0_991.02;
18:30 23-04-2022,132,84,40,9030000.0,19900,4370000,3391668,678.59,0,0,0,2790000,638421,2449.69,2800000,719691,9850.5,3260000,974337,179.1,404000,,,3180000,1017681,407.95,,0,0,,0,0,1940000,136353,1116.39,1050000,9933,109.45,784000,63210,738.29,landia è esportata _9000.0_-2709.0_5.97;landia è esportata _1000000.0_-1027614.0_2264.62;, Nord (Norvegia)_nan_46053.0_23.88; Russia europea e Ural (Russia)_1560000.0_563472.0_3355.14; Svezia_2700000.0_1469181.0_991.02;
18:40 23-04-2022,132,84,40,9030000.0,19900,4370000,3391668,678.59,0,0,0,2790000,638421,2449.69,2800000,719691,9850.5,3260000,974337,179.1,404000,,,3180000,1017681,407.95,,0,0,,0,0,1940000,136353,1116.39,1050000,9933,109.45,784000,63210,738.29,landia è esportata _9000.0_-2709.0_5.97;landia è esportata _1000000.0_-1027614.0_2264.62;, Nord (Norvegia)_nan_46053.0_23.88; Russia europea e Ural (Russia)_1560000.0_563472.0_3355.14; Svezia_2700000.0_1469181.0_991.02;
