timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
01:30 30-04-2022,373,56,46,546000,3400,,,,,,,56500,52033.8,199.58,,,,139000,39530.4,7.14,268000,0.0,0.0,23000,6770.4,2.72,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_30794.4_89.42; Germania_nan_416871.0_3101.14;
01:40 30-04-2022,373,56,46,546000,3400,,,,,,,56500,52033.8,199.58,,,,139000,39530.4,7.14,268000,0.0,0.0,23000,6770.4,2.72,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_30794.4_89.42; Germania_nan_416871.0_3101.14;
01:50 30-04-2022,373,56,46,546000,3400,,,,,,,56500,52033.8,199.58,,,,139000,39530.4,7.14,268000,0.0,0.0,23000,6770.4,2.72,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_30794.4_89.42; Germania_nan_416871.0_3101.14;
02:00 30-04-2022,284,67,45,457000,2180,,,,,,,56500,38982.1,149.55,,,,139000,34503.5,6.32,268000,0.0,0.0,23000,7266.3,2.83,,0,0,,0,0,11600,1005.4,8.07,,,,82400,,,, Belgio_nan_155151.5_361.44; Germania_nan_220136.9_1651.57;
02:10 30-04-2022,284,67,45,457000,2180,,,,,,,56500,38982.1,149.55,,,,139000,34503.5,6.32,268000,0.0,0.0,23000,7266.3,2.83,,0,0,,0,0,11600,1005.4,8.07,,,,82400,,,, Belgio_nan_155151.5_361.44; Germania_nan_220136.9_1651.57;
02:20 30-04-2022,284,67,45,457000,2180,,,,,,,56500,38982.1,149.55,,,,139000,34503.5,6.32,268000,0.0,0.0,23000,7266.3,2.83,,0,0,,0,0,11600,1005.4,8.07,,,,82400,,,, Belgio_nan_155151.5_361.44; Germania_nan_220136.9_1651.57;
02:30 30-04-2022,284,67,45,457000,2180,,,,,,,56500,38982.1,149.55,,,,139000,34503.5,6.32,268000,0.0,0.0,23000,7266.3,2.83,,0,0,,0,0,11600,1005.4,8.07,,,,82400,,,, Belgio_nan_155151.5_361.44; Germania_nan_220136.9_1651.57;
02:40 30-04-2022,284,67,45,457000,2180,,,,,,,56500,38982.1,149.55,,,,139000,34503.5,6.32,268000,0.0,0.0,23000,7266.3,2.83,,0,0,,0,0,11600,1005.4,8.07,,,,82400,,,, Belgio_nan_155151.5_361.44; Germania_nan_220136.9_1651.57;
02:50 30-04-2022,284,67,45,457000,2180,,,,,,,56500,38982.1,149.55,,,,139000,34503.5,6.32,268000,0.0,0.0,23000,7266.3,2.83,,0,0,,0,0,11600,1005.4,8.07,,,,82400,,,, Belgio_nan_155151.5_361.44; Germania_nan_220136.9_1651.57;
03:00 30-04-2022,216,75,46,483000,1740,,,,,,,56500,55255.2,212.28,,,,139000,62258.7,11.48,268000,0.0,0.0,23000,6520.5,2.61,,0,0,,0,0,11600,1497.3,12.35,,,,82400,,,, Belgio_nan_227348.1_531.4; Germania_nan_130071.9_969.88;
03:10 30-04-2022,216,75,46,483000,1740,,,,,,,56500,55255.2,212.28,,,,139000,62258.7,11.48,268000,0.0,0.0,23000,6520.5,2.61,,0,0,,0,0,11600,1497.3,12.35,,,,82400,,,, Belgio_nan_227348.1_531.4; Germania_nan_130071.9_969.88;
03:20 30-04-2022,216,75,46,483000,1740,,,,,,,56500,55255.2,212.28,,,,139000,62258.7,11.48,268000,0.0,0.0,23000,6520.5,2.61,,0,0,,0,0,11600,1497.3,12.35,,,,82400,,,, Belgio_nan_227348.1_531.4; Germania_nan_130071.9_969.88;
03:30 30-04-2022,216,75,46,483000,1740,,,,,,,56500,55255.2,212.28,,,,139000,62258.7,11.48,268000,0.0,0.0,23000,6520.5,2.61,,0,0,,0,0,11600,1497.3,12.35,,,,82400,,,, Belgio_nan_227348.1_531.4; Germania_nan_130071.9_969.88;
03:40 30-04-2022,216,75,46,483000,1740,,,,,,,56500,55255.2,212.28,,,,139000,62258.7,11.48,268000,0.0,0.0,23000,6520.5,2.61,,0,0,,0,0,11600,1497.3,12.35,,,,82400,,,, Belgio_nan_227348.1_531.4; Germania_nan_130071.9_969.88;
03:50 30-04-2022,216,75,46,483000,1740,,,,,,,56500,55255.2,212.28,,,,139000,62258.7,11.48,268000,0.0,0.0,23000,6520.5,2.61,,0,0,,0,0,11600,1497.3,12.35,,,,82400,,,, Belgio_nan_227348.1_531.4; Germania_nan_130071.9_969.88;
04:00 30-04-2022,217,75,44,478000,1730,,,,,,,56500,54970.0,211.06,,,,139000,59702.2,10.9,268000,0.0,0.0,23000,5497.0,2.25,,0,0,,0,0,11600,2007.6,16.43,,,,82400,,,, Belgio_nan_222891.4_495.47; Germania_nan_132931.8_993.88;
04:10 30-04-2022,217,75,44,478000,1730,,,,,,,56500,54970.0,211.06,,,,139000,59702.2,10.9,268000,0.0,0.0,23000,5497.0,2.25,,0,0,,0,0,11600,2007.6,16.43,,,,82400,,,, Belgio_nan_222891.4_495.47; Germania_nan_132931.8_993.88;
04:20 30-04-2022,217,75,44,478000,1730,,,,,,,56500,54970.0,211.06,,,,139000,59702.2,10.9,268000,0.0,0.0,23000,5497.0,2.25,,0,0,,0,0,11600,2007.6,16.43,,,,82400,,,, Belgio_nan_222891.4_495.47; Germania_nan_132931.8_993.88;
04:30 30-04-2022,217,75,44,478000,1730,,,,,,,56500,54970.0,211.06,,,,139000,59702.2,10.9,268000,0.0,0.0,23000,5497.0,2.25,,0,0,,0,0,11600,2007.6,16.43,,,,82400,,,, Belgio_nan_222891.4_495.47; Germania_nan_132931.8_993.88;
04:40 30-04-2022,217,75,44,478000,1730,,,,,,,56500,54970.0,211.06,,,,139000,59702.2,10.9,268000,0.0,0.0,23000,5497.0,2.25,,0,0,,0,0,11600,2007.6,16.43,,,,82400,,,, Belgio_nan_222891.4_495.47; Germania_nan_132931.8_993.88;
04:50 30-04-2022,217,75,44,478000,1730,,,,,,,56500,54970.0,211.06,,,,139000,59702.2,10.9,268000,0.0,0.0,23000,5497.0,2.25,,0,0,,0,0,11600,2007.6,16.43,,,,82400,,,, Belgio_nan_222891.4_495.47; Germania_nan_132931.8_993.88;
05:00 30-04-2022,171,81,50,480000,1370,,,,,,,56500,56016.0,215.5,,,,139000,66048.0,12.19,268000,0.0,0.0,23000,8016.0,3.15,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_227376.0_493.75; Germania_nan_122544.0_645.41;
05:10 30-04-2022,171,81,50,480000,1370,,,,,,,56500,56016.0,215.5,,,,139000,66048.0,12.19,268000,0.0,0.0,23000,8016.0,3.15,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_227376.0_493.75; Germania_nan_122544.0_645.41;
05:20 30-04-2022,171,81,50,480000,1370,,,,,,,56500,56016.0,215.5,,,,139000,66048.0,12.19,268000,0.0,0.0,23000,8016.0,3.15,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_227376.0_493.75; Germania_nan_122544.0_645.41;
05:30 30-04-2022,171,81,50,480000,1370,,,,,,,56500,56016.0,215.5,,,,139000,66048.0,12.19,268000,0.0,0.0,23000,8016.0,3.15,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_227376.0_493.75; Germania_nan_122544.0_645.41;
05:40 30-04-2022,171,81,50,480000,1370,,,,,,,56500,56016.0,215.5,,,,139000,66048.0,12.19,268000,0.0,0.0,23000,8016.0,3.15,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_227376.0_493.75; Germania_nan_122544.0_645.41;
05:50 30-04-2022,171,81,50,480000,1370,,,,,,,56500,56016.0,215.5,,,,139000,66048.0,12.19,268000,0.0,0.0,23000,8016.0,3.15,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_227376.0_493.75; Germania_nan_122544.0_645.41;
06:00 30-04-2022,203,77,45,479000,1620,,,,,,,56500,56330.4,215.95,,,,139000,61551.5,11.34,268000,0.0,0.0,23000,5508.5,2.27,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_237727.7_508.19; Germania_nan_117881.9_882.41;
06:10 30-04-2022,203,77,45,479000,1620,,,,,,,56500,56330.4,215.95,,,,139000,61551.5,11.34,268000,0.0,0.0,23000,5508.5,2.27,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_237727.7_508.19; Germania_nan_117881.9_882.41;
06:20 30-04-2022,203,77,45,479000,1620,,,,,,,56500,56330.4,215.95,,,,139000,61551.5,11.34,268000,0.0,0.0,23000,5508.5,2.27,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_237727.7_508.19; Germania_nan_117881.9_882.41;
06:30 30-04-2022,203,77,45,479000,1620,,,,,,,56500,56330.4,215.95,,,,139000,61551.5,11.34,268000,0.0,0.0,23000,5508.5,2.27,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_237727.7_508.19; Germania_nan_117881.9_882.41;
06:40 30-04-2022,203,77,45,479000,1620,,,,,,,56500,56330.4,215.95,,,,139000,61551.5,11.34,268000,0.0,0.0,23000,5508.5,2.27,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_237727.7_508.19; Germania_nan_117881.9_882.41;
06:50 30-04-2022,203,77,45,479000,1620,,,,,,,56500,56330.4,215.95,,,,139000,61551.5,11.34,268000,0.0,0.0,23000,5508.5,2.27,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_237727.7_508.19; Germania_nan_117881.9_882.41;
07:00 30-04-2022,178,80,50,461000,1370,,,,,,,56500,55965.4,215.23,,,,139000,59699.5,10.96,268000,0.0,0.0,23000,1751.8,0.69,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_211875.6_450.32; Germania_nan_131661.6_692.81;
07:10 30-04-2022,178,80,50,461000,1370,,,,,,,56500,55965.4,215.23,,,,139000,59699.5,10.96,268000,0.0,0.0,23000,1751.8,0.69,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_211875.6_450.32; Germania_nan_131661.6_692.81;
07:20 30-04-2022,178,80,50,461000,1370,,,,,,,56500,55965.4,215.23,,,,139000,59699.5,10.96,268000,0.0,0.0,23000,1751.8,0.69,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_211875.6_450.32; Germania_nan_131661.6_692.81;
07:30 30-04-2022,178,80,50,461000,1370,,,,,,,56500,55965.4,215.23,,,,139000,59699.5,10.96,268000,0.0,0.0,23000,1751.8,0.69,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_211875.6_450.32; Germania_nan_131661.6_692.81;
07:40 30-04-2022,178,80,50,461000,1370,,,,,,,56500,55965.4,215.23,,,,139000,59699.5,10.96,268000,0.0,0.0,23000,1751.8,0.69,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_211875.6_450.32; Germania_nan_131661.6_692.81;
07:50 30-04-2022,178,80,50,461000,1370,,,,,,,56500,55965.4,215.23,,,,139000,59699.5,10.96,268000,0.0,0.0,23000,1751.8,0.69,,0,0,,0,0,11600,0.0,0.0,,,,82400,,,, Belgio_nan_211875.6_450.32; Germania_nan_131661.6_692.81;
08:00 30-04-2022,222,72,42,489000,1810,,,,,,,56500,52029.6,199.64,,,,139000,56039.4,10.32,268000,489.0,0.36,23000,7775.1,3.08,,0,0,,0,0,11600,21760.5,177.92,,,,82400,,,, Belgio_nan_230856.9_506.08; Germania_nan_120049.5_912.6;
08:10 30-04-2022,222,72,42,489000,1810,,,,,,,56500,52029.6,199.64,,,,139000,56039.4,10.32,268000,489.0,0.36,23000,7775.1,3.08,,0,0,,0,0,11600,21760.5,177.92,,,,82400,,,, Belgio_nan_230856.9_506.08; Germania_nan_120049.5_912.6;
08:20 30-04-2022,222,72,42,489000,1810,,,,,,,56500,52029.6,199.64,,,,139000,56039.4,10.32,268000,489.0,0.36,23000,7775.1,3.08,,0,0,,0,0,11600,21760.5,177.92,,,,82400,,,, Belgio_nan_230856.9_506.08; Germania_nan_120049.5_912.6;
08:30 30-04-2022,222,72,42,489000,1810,,,,,,,56500,52029.6,199.64,,,,139000,56039.4,10.32,268000,489.0,0.36,23000,7775.1,3.08,,0,0,,0,0,11600,21760.5,177.92,,,,82400,,,, Belgio_nan_230856.9_506.08; Germania_nan_120049.5_912.6;
08:40 30-04-2022,222,72,42,489000,1810,,,,,,,56500,52029.6,199.64,,,,139000,56039.4,10.32,268000,489.0,0.36,23000,7775.1,3.08,,0,0,,0,0,11600,21760.5,177.92,,,,82400,,,, Belgio_nan_230856.9_506.08; Germania_nan_120049.5_912.6;
08:50 30-04-2022,222,72,42,489000,1810,,,,,,,56500,52029.6,199.64,,,,139000,56039.4,10.32,268000,489.0,0.36,23000,7775.1,3.08,,0,0,,0,0,11600,21760.5,177.92,,,,82400,,,, Belgio_nan_230856.9_506.08; Germania_nan_120049.5_912.6;
09:00 30-04-2022,210,74,50,511000,1790,,,,,,,56500,53450.6,205.67,,,,139000,59735.9,10.92,268000,7767.2,5.91,23000,4496.8,1.79,,0,0,,0,0,11600,31477.6,257.94,,,,82400,,,, Belgio_nan_184164.4_425.3; Germania_nan_169907.5_882.47;
09:10 30-04-2022,210,74,50,511000,1790,,,,,,,56500,53450.6,205.67,,,,139000,59735.9,10.92,268000,7767.2,5.91,23000,4496.8,1.79,,0,0,,0,0,11600,31477.6,257.94,,,,82400,,,, Belgio_nan_184164.4_425.3; Germania_nan_169907.5_882.47;
09:20 30-04-2022,210,74,50,511000,1790,,,,,,,56500,53450.6,205.67,,,,139000,59735.9,10.92,268000,7767.2,5.91,23000,4496.8,1.79,,0,0,,0,0,11600,31477.6,257.94,,,,82400,,,, Belgio_nan_184164.4_425.3; Germania_nan_169907.5_882.47;
09:30 30-04-2022,210,74,50,511000,1790,,,,,,,56500,53450.6,205.67,,,,139000,59735.9,10.92,268000,7767.2,5.91,23000,4496.8,1.79,,0,0,,0,0,11600,31477.6,257.94,,,,82400,,,, Belgio_nan_184164.4_425.3; Germania_nan_169907.5_882.47;
09:40 30-04-2022,210,74,50,511000,1790,,,,,,,56500,53450.6,205.67,,,,139000,59735.9,10.92,268000,7767.2,5.91,23000,4496.8,1.79,,0,0,,0,0,11600,31477.6,257.94,,,,82400,,,, Belgio_nan_184164.4_425.3; Germania_nan_169907.5_882.47;
09:50 30-04-2022,210,74,50,511000,1790,,,,,,,56500,53450.6,205.67,,,,139000,59735.9,10.92,268000,7767.2,5.91,23000,4496.8,1.79,,0,0,,0,0,11600,31477.6,257.94,,,,82400,,,, Belgio_nan_184164.4_425.3; Germania_nan_169907.5_882.47;
10:00 30-04-2022,248,70,48,524000,2160,,,,,,,56500,50042.0,191.38,,,,139000,47788.8,8.64,268000,22532.0,16.85,23000,5764.0,2.38,,0,0,,0,0,11600,20278.8,165.24,,,,82400,,,, Belgio_nan_181670.8_419.04; Germania_nan_195923.6_1356.48;
10:10 30-04-2022,248,70,48,524000,2160,,,,,,,56500,50042.0,191.38,,,,139000,47788.8,8.64,268000,22532.0,16.85,23000,5764.0,2.38,,0,0,,0,0,11600,20278.8,165.24,,,,82400,,,, Belgio_nan_181670.8_419.04; Germania_nan_195923.6_1356.48;
10:20 30-04-2022,248,70,48,524000,2160,,,,,,,56500,50042.0,191.38,,,,139000,47788.8,8.64,268000,22532.0,16.85,23000,5764.0,2.38,,0,0,,0,0,11600,20278.8,165.24,,,,82400,,,, Belgio_nan_181670.8_419.04; Germania_nan_195923.6_1356.48;
10:30 30-04-2022,248,70,48,524000,2160,,,,,,,56500,50042.0,191.38,,,,139000,47788.8,8.64,268000,22532.0,16.85,23000,5764.0,2.38,,0,0,,0,0,11600,20278.8,165.24,,,,82400,,,, Belgio_nan_181670.8_419.04; Germania_nan_195923.6_1356.48;
10:40 30-04-2022,248,70,48,524000,2160,,,,,,,56500,50042.0,191.38,,,,139000,47788.8,8.64,268000,22532.0,16.85,23000,5764.0,2.38,,0,0,,0,0,11600,20278.8,165.24,,,,82400,,,, Belgio_nan_181670.8_419.04; Germania_nan_195923.6_1356.48;
10:50 30-04-2022,248,70,48,524000,2160,,,,,,,56500,50042.0,191.38,,,,139000,47788.8,8.64,268000,22532.0,16.85,23000,5764.0,2.38,,0,0,,0,0,11600,20278.8,165.24,,,,82400,,,, Belgio_nan_181670.8_419.04; Germania_nan_195923.6_1356.48;
11:00 30-04-2022,212,76,54,538000,1910,,,,,,,56500,52239.8,200.74,,,,139000,42986.2,7.83,268000,47451.6,35.72,23000,7478.2,3.06,,0,0,,0,0,11600,16731.8,137.14,,,,82400,,,, Belgio_nan_199167.6_419.05; Germania_nan_171944.8_1106.65;
11:10 30-04-2022,212,76,54,538000,1910,,,,,,,56500,52239.8,200.74,,,,139000,42986.2,7.83,268000,47451.6,35.72,23000,7478.2,3.06,,0,0,,0,0,11600,16731.8,137.14,,,,82400,,,, Belgio_nan_199167.6_419.05; Germania_nan_171944.8_1106.65;
11:20 30-04-2022,212,76,54,538000,1910,,,,,,,56500,52239.8,200.74,,,,139000,42986.2,7.83,268000,47451.6,35.72,23000,7478.2,3.06,,0,0,,0,0,11600,16731.8,137.14,,,,82400,,,, Belgio_nan_199167.6_419.05; Germania_nan_171944.8_1106.65;
11:30 30-04-2022,212,76,54,538000,1910,,,,,,,56500,52239.8,200.74,,,,139000,42986.2,7.83,268000,47451.6,35.72,23000,7478.2,3.06,,0,0,,0,0,11600,16731.8,137.14,,,,82400,,,, Belgio_nan_199167.6_419.05; Germania_nan_171944.8_1106.65;
11:40 30-04-2022,212,76,54,538000,1910,,,,,,,56500,52239.8,200.74,,,,139000,42986.2,7.83,268000,47451.6,35.72,23000,7478.2,3.06,,0,0,,0,0,11600,16731.8,137.14,,,,82400,,,, Belgio_nan_199167.6_419.05; Germania_nan_171944.8_1106.65;
11:50 30-04-2022,212,76,54,538000,1910,,,,,,,56500,52239.8,200.74,,,,139000,42986.2,7.83,268000,47451.6,35.72,23000,7478.2,3.06,,0,0,,0,0,11600,16731.8,137.14,,,,82400,,,, Belgio_nan_199167.6_419.05; Germania_nan_171944.8_1106.65;
12:00 30-04-2022,151,84,64,500000,1250,,,,,,,56500,50800.0,194.0,,,,139000,31050.0,5.63,268000,69800.0,52.12,23000,6750.0,2.75,,0,0,,0,0,11600,12000.0,97.75,,,,82400,,,, Belgio_nan_202700.0_403.25; Germania_nan_126900.0_494.37;
12:10 30-04-2022,151,84,64,500000,1250,,,,,,,56500,50800.0,194.0,,,,139000,31050.0,5.63,268000,69800.0,52.12,23000,6750.0,2.75,,0,0,,0,0,11600,12000.0,97.75,,,,82400,,,, Belgio_nan_202700.0_403.25; Germania_nan_126900.0_494.37;
12:20 30-04-2022,151,84,64,500000,1250,,,,,,,56500,50800.0,194.0,,,,139000,31050.0,5.63,268000,69800.0,52.12,23000,6750.0,2.75,,0,0,,0,0,11600,12000.0,97.75,,,,82400,,,, Belgio_nan_202700.0_403.25; Germania_nan_126900.0_494.37;
12:30 30-04-2022,151,84,64,500000,1250,,,,,,,56500,50800.0,194.0,,,,139000,31050.0,5.63,268000,69800.0,52.12,23000,6750.0,2.75,,0,0,,0,0,11600,12000.0,97.75,,,,82400,,,, Belgio_nan_202700.0_403.25; Germania_nan_126900.0_494.37;
12:40 30-04-2022,151,84,64,500000,1250,,,,,,,56500,50800.0,194.0,,,,139000,31050.0,5.63,268000,69800.0,52.12,23000,6750.0,2.75,,0,0,,0,0,11600,12000.0,97.75,,,,82400,,,, Belgio_nan_202700.0_403.25; Germania_nan_126900.0_494.37;
12:50 30-04-2022,151,84,64,500000,1250,,,,,,,56500,50800.0,194.0,,,,139000,31050.0,5.63,268000,69800.0,52.12,23000,6750.0,2.75,,0,0,,0,0,11600,12000.0,97.75,,,,82400,,,, Belgio_nan_202700.0_403.25; Germania_nan_126900.0_494.37;
13:00 30-04-2022,170,81,61,526000,1490,,,,,,,56500,46971.8,179.84,,,,139000,28246.2,5.21,268000,83213.2,62.28,23000,5523.0,2.23,,0,0,,0,0,11600,25984.4,212.03,,,,82400,,,, Belgio_nan_225654.0_423.31; Germania_nan_110460.0_605.09;
13:10 30-04-2022,170,81,61,526000,1490,,,,,,,56500,46971.8,179.84,,,,139000,28246.2,5.21,268000,83213.2,62.28,23000,5523.0,2.23,,0,0,,0,0,11600,25984.4,212.03,,,,82400,,,, Belgio_nan_225654.0_423.31; Germania_nan_110460.0_605.09;
13:20 30-04-2022,170,81,61,526000,1490,,,,,,,56500,46971.8,179.84,,,,139000,28246.2,5.21,268000,83213.2,62.28,23000,5523.0,2.23,,0,0,,0,0,11600,25984.4,212.03,,,,82400,,,, Belgio_nan_225654.0_423.31; Germania_nan_110460.0_605.09;
13:30 30-04-2022,170,81,61,526000,1490,,,,,,,56500,46971.8,179.84,,,,139000,28246.2,5.21,268000,83213.2,62.28,23000,5523.0,2.23,,0,0,,0,0,11600,25984.4,212.03,,,,82400,,,, Belgio_nan_225654.0_423.31; Germania_nan_110460.0_605.09;
13:40 30-04-2022,170,81,61,526000,1490,,,,,,,56500,46971.8,179.84,,,,139000,28246.2,5.21,268000,83213.2,62.28,23000,5523.0,2.23,,0,0,,0,0,11600,25984.4,212.03,,,,82400,,,, Belgio_nan_225654.0_423.31; Germania_nan_110460.0_605.09;
13:50 30-04-2022,170,81,61,526000,1490,,,,,,,56500,46971.8,179.84,,,,139000,28246.2,5.21,268000,83213.2,62.28,23000,5523.0,2.23,,0,0,,0,0,11600,25984.4,212.03,,,,82400,,,, Belgio_nan_225654.0_423.31; Germania_nan_110460.0_605.09;
14:00 30-04-2022,180,81,64,550000,1650,,,,,,,56500,50820.0,195.03,,,,139000,30030.0,5.45,268000,97570.0,73.26,23000,5005.0,1.98,,0,0,,0,0,11600,22770.0,186.12,,,,82400,,,, Belgio_nan_193160.0_366.8; Germania_nan_150645.0_821.21;
14:10 30-04-2022,180,81,64,550000,1650,,,,,,,56500,50820.0,195.03,,,,139000,30030.0,5.45,268000,97570.0,73.26,23000,5005.0,1.98,,0,0,,0,0,11600,22770.0,186.12,,,,82400,,,, Belgio_nan_193160.0_366.8; Germania_nan_150645.0_821.21;
14:20 30-04-2022,180,81,64,550000,1650,,,,,,,56500,50820.0,195.03,,,,139000,30030.0,5.45,268000,97570.0,73.26,23000,5005.0,1.98,,0,0,,0,0,11600,22770.0,186.12,,,,82400,,,, Belgio_nan_193160.0_366.8; Germania_nan_150645.0_821.21;
14:30 30-04-2022,180,81,64,550000,1650,,,,,,,56500,50820.0,195.03,,,,139000,30030.0,5.45,268000,97570.0,73.26,23000,5005.0,1.98,,0,0,,0,0,11600,22770.0,186.12,,,,82400,,,, Belgio_nan_193160.0_366.8; Germania_nan_150645.0_821.21;
14:40 30-04-2022,180,81,64,550000,1650,,,,,,,56500,50820.0,195.03,,,,139000,30030.0,5.45,268000,97570.0,73.26,23000,5005.0,1.98,,0,0,,0,0,11600,22770.0,186.12,,,,82400,,,, Belgio_nan_193160.0_366.8; Germania_nan_150645.0_821.21;
14:50 30-04-2022,180,81,64,550000,1650,,,,,,,56500,50820.0,195.03,,,,139000,30030.0,5.45,268000,97570.0,73.26,23000,5005.0,1.98,,0,0,,0,0,11600,22770.0,186.12,,,,82400,,,, Belgio_nan_193160.0_366.8; Germania_nan_150645.0_821.21;
15:00 30-04-2022,164,84,67,503000,1380,,,,,,,56500,52261.7,200.79,,,,139000,31538.1,5.8,268000,97783.2,73.55,23000,6237.2,2.48,,0,0,,0,0,11600,7494.7,61.41,,,,82400,,,, Belgio_nan_181331.5_337.13; Germania_nan_126303.3_698.83;
15:10 30-04-2022,164,84,67,503000,1380,,,,,,,56500,52261.7,200.79,,,,139000,31538.1,5.8,268000,97783.2,73.55,23000,6237.2,2.48,,0,0,,0,0,11600,7494.7,61.41,,,,82400,,,, Belgio_nan_181331.5_337.13; Germania_nan_126303.3_698.83;
15:20 30-04-2022,164,84,67,503000,1380,,,,,,,56500,52261.7,200.79,,,,139000,31538.1,5.8,268000,97783.2,73.55,23000,6237.2,2.48,,0,0,,0,0,11600,7494.7,61.41,,,,82400,,,, Belgio_nan_181331.5_337.13; Germania_nan_126303.3_698.83;
15:30 30-04-2022,164,84,67,503000,1380,,,,,,,56500,52261.7,200.79,,,,139000,31538.1,5.8,268000,97783.2,73.55,23000,6237.2,2.48,,0,0,,0,0,11600,7494.7,61.41,,,,82400,,,, Belgio_nan_181331.5_337.13; Germania_nan_126303.3_698.83;
15:40 30-04-2022,164,84,67,503000,1380,,,,,,,56500,52261.7,200.79,,,,139000,31538.1,5.8,268000,97783.2,73.55,23000,6237.2,2.48,,0,0,,0,0,11600,7494.7,61.41,,,,82400,,,, Belgio_nan_181331.5_337.13; Germania_nan_126303.3_698.83;
15:50 30-04-2022,164,84,67,503000,1380,,,,,,,56500,52261.7,200.79,,,,139000,31538.1,5.8,268000,97783.2,73.55,23000,6237.2,2.48,,0,0,,0,0,11600,7494.7,61.41,,,,82400,,,, Belgio_nan_181331.5_337.13; Germania_nan_126303.3_698.83;
16:00 30-04-2022,138,87,67,484000,1120,,,,,,,56500,49222.8,189.62,,,,139000,32960.4,6.05,268000,98687.6,74.37,23000,9728.4,3.92,,0,0,,0,0,11600,7260.0,59.47,,,,82400,,,, Belgio_nan_214896.0_400.51; Germania_nan_71196.4_386.06;
16:10 30-04-2022,138,87,67,484000,1120,,,,,,,56500,49222.8,189.62,,,,139000,32960.4,6.05,268000,98687.6,74.37,23000,9728.4,3.92,,0,0,,0,0,11600,7260.0,59.47,,,,82400,,,, Belgio_nan_214896.0_400.51; Germania_nan_71196.4_386.06;
16:20 30-04-2022,138,87,67,484000,1120,,,,,,,56500,49222.8,189.62,,,,139000,32960.4,6.05,268000,98687.6,74.37,23000,9728.4,3.92,,0,0,,0,0,11600,7260.0,59.47,,,,82400,,,, Belgio_nan_214896.0_400.51; Germania_nan_71196.4_386.06;
16:30 30-04-2022,138,87,67,484000,1120,,,,,,,56500,49222.8,189.62,,,,139000,32960.4,6.05,268000,98687.6,74.37,23000,9728.4,3.92,,0,0,,0,0,11600,7260.0,59.47,,,,82400,,,, Belgio_nan_214896.0_400.51; Germania_nan_71196.4_386.06;
16:40 30-04-2022,138,87,67,484000,1120,,,,,,,56500,49222.8,189.62,,,,139000,32960.4,6.05,268000,98687.6,74.37,23000,9728.4,3.92,,0,0,,0,0,11600,7260.0,59.47,,,,82400,,,, Belgio_nan_214896.0_400.51; Germania_nan_71196.4_386.06;
16:50 30-04-2022,138,87,67,484000,1120,,,,,,,56500,49222.8,189.62,,,,139000,32960.4,6.05,268000,98687.6,74.37,23000,9728.4,3.92,,0,0,,0,0,11600,7260.0,59.47,,,,82400,,,, Belgio_nan_214896.0_400.51; Germania_nan_71196.4_386.06;
17:00 30-04-2022,124,89,68,470000,969,,,,,,,56500,52734.0,202.13,,,,139000,29986.0,5.52,268000,95927.0,72.0,23000,7473.0,3.0,,0,0,,0,0,11600,8225.0,67.35,,,,82400,,,, Belgio_nan_205155.0_371.42; Germania_nan_70453.0_247.58;
