timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
05:10 02-05-2022,227,69,44,5730000,21700,1400000,1402704,279.93,0,0,0,116000,58446,223.51,2640000,971235,13278.23,2960000,38964,6.51,1160000,0,0.0,6140000,2416914,967.82,0,0,0,,0,0,2220000,735159,6006.56,,,,,,, Ungheria_nan_-81366.0_308.14; Moldavia_nan_-229200.0_868.0; Serbia_1130000.0_-638322.0_2417.38;, Bulgaria_nan_106005.0_935.27; Ucraina_650000.0_nan_nan;
05:20 02-05-2022,227,69,44,5730000,21700,1400000,1402704,279.93,0,0,0,116000,58446,223.51,2640000,971235,13278.23,2960000,38964,6.51,1160000,0,0.0,6140000,2416914,967.82,0,0,0,,0,0,2220000,735159,6006.56,,,,,,, Ungheria_nan_-81366.0_308.14; Moldavia_nan_-229200.0_868.0; Serbia_1130000.0_-638322.0_2417.38;, Bulgaria_nan_106005.0_935.27; Ucraina_650000.0_nan_nan;
05:30 02-05-2022,227,69,44,5730000,21700,1400000,1402704,279.93,0,0,0,116000,58446,223.51,2640000,971235,13278.23,2960000,38964,6.51,1160000,0,0.0,6140000,2416914,967.82,0,0,0,,0,0,2220000,735159,6006.56,,,,,,, Ungheria_nan_-81366.0_308.14; Moldavia_nan_-229200.0_868.0; Serbia_1130000.0_-638322.0_2417.38;, Bulgaria_nan_106005.0_935.27; Ucraina_650000.0_nan_nan;
05:40 02-05-2022,227,69,44,5730000,21700,1400000,1402704,279.93,0,0,0,116000,58446,223.51,2640000,971235,13278.23,2960000,38964,6.51,1160000,0,0.0,6140000,2416914,967.82,0,0,0,,0,0,2220000,735159,6006.56,,,,,,, Ungheria_nan_-81366.0_308.14; Moldavia_nan_-229200.0_868.0; Serbia_1130000.0_-638322.0_2417.38;, Bulgaria_nan_106005.0_935.27; Ucraina_650000.0_nan_nan;
05:50 02-05-2022,227,69,44,5730000,21700,1400000,1402704,279.93,0,0,0,116000,58446,223.51,2640000,971235,13278.23,2960000,38964,6.51,1160000,0,0.0,6140000,2416914,967.82,0,0,0,,0,0,2220000,735159,6006.56,,,,,,, Ungheria_nan_-81366.0_308.14; Moldavia_nan_-229200.0_868.0; Serbia_1130000.0_-638322.0_2417.38;, Bulgaria_nan_106005.0_935.27; Ucraina_650000.0_nan_nan;
06:00 02-05-2022,238,68,43,5930000,23500,1400000,1402445,279.65,0,0,0,116000,55742,213.85,2640000,1064435,14544.15,2960000,69974,11.75,1160000,0,0.0,6140000,2433672,972.9,0,0,0,,0,0,2220000,731762,5976.05,,,,,,, Ungheria_nan_-33801.0_133.95; Moldavia_nan_-205178.0_813.1; Serbia_1130000.0_-643998.0_2552.1;, Bulgaria_nan_166040.0_1475.8; Ucraina_650000.0_5930.0_23.5;
06:10 02-05-2022,238,68,43,5930000,23500,1400000,1402445,279.65,0,0,0,116000,55742,213.85,2640000,1064435,14544.15,2960000,69974,11.75,1160000,0,0.0,6140000,2433672,972.9,0,0,0,,0,0,2220000,731762,5976.05,,,,,,, Ungheria_nan_-33801.0_133.95; Moldavia_nan_-205178.0_813.1; Serbia_1130000.0_-643998.0_2552.1;, Bulgaria_nan_166040.0_1475.8; Ucraina_650000.0_5930.0_23.5;
06:20 02-05-2022,238,68,43,5930000,23500,1400000,1402445,279.65,0,0,0,116000,55742,213.85,2640000,1064435,14544.15,2960000,69974,11.75,1160000,0,0.0,6140000,2433672,972.9,0,0,0,,0,0,2220000,731762,5976.05,,,,,,, Ungheria_nan_-33801.0_133.95; Moldavia_nan_-205178.0_813.1; Serbia_1130000.0_-643998.0_2552.1;, Bulgaria_nan_166040.0_1475.8; Ucraina_650000.0_5930.0_23.5;
06:30 02-05-2022,238,68,43,5930000,23500,1400000,1402445,279.65,0,0,0,116000,55742,213.85,2640000,1064435,14544.15,2960000,69974,11.75,1160000,0,0.0,6140000,2433672,972.9,0,0,0,,0,0,2220000,731762,5976.05,,,,,,, Ungheria_nan_-33801.0_133.95; Moldavia_nan_-205178.0_813.1; Serbia_1130000.0_-643998.0_2552.1;, Bulgaria_nan_166040.0_1475.8; Ucraina_650000.0_5930.0_23.5;
06:40 02-05-2022,238,68,43,5930000,23500,1400000,1402445,279.65,0,0,0,116000,55742,213.85,2640000,1064435,14544.15,2960000,69974,11.75,1160000,0,0.0,6140000,2433672,972.9,0,0,0,,0,0,2220000,731762,5976.05,,,,,,, Ungheria_nan_-33801.0_133.95; Moldavia_nan_-205178.0_813.1; Serbia_1130000.0_-643998.0_2552.1;, Bulgaria_nan_166040.0_1475.8; Ucraina_650000.0_5930.0_23.5;
06:50 02-05-2022,238,68,43,5930000,23500,1400000,1402445,279.65,0,0,0,116000,55742,213.85,2640000,1064435,14544.15,2960000,69974,11.75,1160000,0,0.0,6140000,2433672,972.9,0,0,0,,0,0,2220000,731762,5976.05,,,,,,, Ungheria_nan_-33801.0_133.95; Moldavia_nan_-205178.0_813.1; Serbia_1130000.0_-643998.0_2552.1;, Bulgaria_nan_166040.0_1475.8; Ucraina_650000.0_5930.0_23.5;
07:00 02-05-2022,237,68,45,6280000,24800,1400000,1404836,280.24,0,0,0,116000,53380,205.84,2640000,1151752,15743.04,2960000,155744,29.76,1160000,6280,4.96,6140000,2574172,1029.2,0,0,0,,0,0,2220000,743552,6071.04,,,,,,, Ungheria_nan_-53380.0_210.8; Moldavia_nan_-219172.0_865.52; Serbia_1130000.0_-642444.0_2537.04;, Bulgaria_nan_148208.0_1269.76; Ucraina_650000.0_42076.0_166.16;
07:10 02-05-2022,237,68,45,6280000,24800,1400000,1404836,280.24,0,0,0,116000,53380,205.84,2640000,1151752,15743.04,2960000,155744,29.76,1160000,6280,4.96,6140000,2574172,1029.2,0,0,0,,0,0,2220000,743552,6071.04,,,,,,, Ungheria_nan_-53380.0_210.8; Moldavia_nan_-219172.0_865.52; Serbia_1130000.0_-642444.0_2537.04;, Bulgaria_nan_148208.0_1269.76; Ucraina_650000.0_42076.0_166.16;
07:20 02-05-2022,237,68,45,6280000,24800,1400000,1404836,280.24,0,0,0,116000,53380,205.84,2640000,1151752,15743.04,2960000,155744,29.76,1160000,6280,4.96,6140000,2574172,1029.2,0,0,0,,0,0,2220000,743552,6071.04,,,,,,, Ungheria_nan_-53380.0_210.8; Moldavia_nan_-219172.0_865.52; Serbia_1130000.0_-642444.0_2537.04;, Bulgaria_nan_148208.0_1269.76; Ucraina_650000.0_42076.0_166.16;
07:30 02-05-2022,237,68,45,6280000,24800,1400000,1404836,280.24,0,0,0,116000,53380,205.84,2640000,1151752,15743.04,2960000,155744,29.76,1160000,6280,4.96,6140000,2574172,1029.2,0,0,0,,0,0,2220000,743552,6071.04,,,,,,, Ungheria_nan_-53380.0_210.8; Moldavia_nan_-219172.0_865.52; Serbia_1130000.0_-642444.0_2537.04;, Bulgaria_nan_148208.0_1269.76; Ucraina_650000.0_42076.0_166.16;
07:40 02-05-2022,237,68,45,6280000,24800,1400000,1404836,280.24,0,0,0,116000,53380,205.84,2640000,1151752,15743.04,2960000,155744,29.76,1160000,6280,4.96,6140000,2574172,1029.2,0,0,0,,0,0,2220000,743552,6071.04,,,,,,, Ungheria_nan_-53380.0_210.8; Moldavia_nan_-219172.0_865.52; Serbia_1130000.0_-642444.0_2537.04;, Bulgaria_nan_148208.0_1269.76; Ucraina_650000.0_42076.0_166.16;
07:50 02-05-2022,237,68,45,6280000,24800,1400000,1404836,280.24,0,0,0,116000,53380,205.84,2640000,1151752,15743.04,2960000,155744,29.76,1160000,6280,4.96,6140000,2574172,1029.2,0,0,0,,0,0,2220000,743552,6071.04,,,,,,, Ungheria_nan_-53380.0_210.8; Moldavia_nan_-219172.0_865.52; Serbia_1130000.0_-642444.0_2537.04;, Bulgaria_nan_148208.0_1269.76; Ucraina_650000.0_42076.0_166.16;
08:00 02-05-2022,230,69,47,6830000,26100,1400000,1404931,281.88,0,0,0,116000,63519,242.73,2640000,1159734,15829.65,2960000,281396,52.2,1160000,68983,52.2,6140000,2785957,1114.47,0,0,0,,0,0,2220000,791597,6457.14,,,,,,, Ungheria_nan_-176897.0_675.99; Moldavia_nan_-317595.0_1213.65; Serbia_1130000.0_-540253.0_2064.51;, Bulgaria_nan_234952.0_1918.35; Ucraina_650000.0_38931.0_153.99;
08:10 02-05-2022,230,69,47,6830000,26100,1400000,1404931,281.88,0,0,0,116000,63519,242.73,2640000,1159734,15829.65,2960000,281396,52.2,1160000,68983,52.2,6140000,2785957,1114.47,0,0,0,,0,0,2220000,791597,6457.14,,,,,,, Ungheria_nan_-176897.0_675.99; Moldavia_nan_-317595.0_1213.65; Serbia_1130000.0_-540253.0_2064.51;, Bulgaria_nan_234952.0_1918.35; Ucraina_650000.0_38931.0_153.99;
08:20 02-05-2022,230,69,47,6830000,26100,1400000,1404931,281.88,0,0,0,116000,63519,242.73,2640000,1159734,15829.65,2960000,281396,52.2,1160000,68983,52.2,6140000,2785957,1114.47,0,0,0,,0,0,2220000,791597,6457.14,,,,,,, Ungheria_nan_-176897.0_675.99; Moldavia_nan_-317595.0_1213.65; Serbia_1130000.0_-540253.0_2064.51;, Bulgaria_nan_234952.0_1918.35; Ucraina_650000.0_38931.0_153.99;
08:30 02-05-2022,230,69,47,6830000,26100,1400000,1404931,281.88,0,0,0,116000,63519,242.73,2640000,1159734,15829.65,2960000,281396,52.2,1160000,68983,52.2,6140000,2785957,1114.47,0,0,0,,0,0,2220000,791597,6457.14,,,,,,, Ungheria_nan_-176897.0_675.99; Moldavia_nan_-317595.0_1213.65; Serbia_1130000.0_-540253.0_2064.51;, Bulgaria_nan_234952.0_1918.35; Ucraina_650000.0_38931.0_153.99;
08:40 02-05-2022,230,69,47,6830000,26100,1400000,1404931,281.88,0,0,0,116000,63519,242.73,2640000,1159734,15829.65,2960000,281396,52.2,1160000,68983,52.2,6140000,2785957,1114.47,0,0,0,,0,0,2220000,791597,6457.14,,,,,,, Ungheria_nan_-176897.0_675.99; Moldavia_nan_-317595.0_1213.65; Serbia_1130000.0_-540253.0_2064.51;, Bulgaria_nan_234952.0_1918.35; Ucraina_650000.0_38931.0_153.99;
08:50 02-05-2022,235,68,48,7560000,29600,1400000,1405404,281.2,0,0,0,116000,64260,245.68,2640000,1171800,16037.28,2960000,396144,74.0,1160000,247968,186.48,6140000,2829708,1133.68,0,0,0,,0,0,2220000,881496,7207.6,,,,,,, Ungheria_nan_-159516.0_624.56; Moldavia_nan_-291816.0_1142.56; Serbia_1130000.0_-86184.0_337.44; Ucra_650000.0_-123984.0_485.44;, Bulgaria_nan_563976.0_4434.08;
09:00 02-05-2022,235,68,48,7560000,29600,1400000,1405404,281.2,0,0,0,116000,64260,245.68,2640000,1171800,16037.28,2960000,396144,74.0,1160000,247968,186.48,6140000,2829708,1133.68,0,0,0,,0,0,2220000,881496,7207.6,,,,,,, Ungheria_nan_-159516.0_624.56; Moldavia_nan_-291816.0_1142.56; Serbia_1130000.0_-86184.0_337.44; Ucra_650000.0_-123984.0_485.44;, Bulgaria_nan_563976.0_4434.08;
09:10 02-05-2022,235,68,48,7560000,29600,1400000,1405404,281.2,0,0,0,116000,64260,245.68,2640000,1171800,16037.28,2960000,396144,74.0,1160000,247968,186.48,6140000,2829708,1133.68,0,0,0,,0,0,2220000,881496,7207.6,,,,,,, Ungheria_nan_-159516.0_624.56; Moldavia_nan_-291816.0_1142.56; Serbia_1130000.0_-86184.0_337.44; Ucra_650000.0_-123984.0_485.44;, Bulgaria_nan_563976.0_4434.08;
09:20 02-05-2022,235,68,48,7560000,29600,1400000,1405404,281.2,0,0,0,116000,64260,245.68,2640000,1171800,16037.28,2960000,396144,74.0,1160000,247968,186.48,6140000,2829708,1133.68,0,0,0,,0,0,2220000,881496,7207.6,,,,,,, Ungheria_nan_-159516.0_624.56; Moldavia_nan_-291816.0_1142.56; Serbia_1130000.0_-86184.0_337.44; Ucra_650000.0_-123984.0_485.44;, Bulgaria_nan_563976.0_4434.08;
09:30 02-05-2022,235,68,48,7560000,29600,1400000,1405404,281.2,0,0,0,116000,64260,245.68,2640000,1171800,16037.28,2960000,396144,74.0,1160000,247968,186.48,6140000,2829708,1133.68,0,0,0,,0,0,2220000,881496,7207.6,,,,,,, Ungheria_nan_-159516.0_624.56; Moldavia_nan_-291816.0_1142.56; Serbia_1130000.0_-86184.0_337.44; Ucra_650000.0_-123984.0_485.44;, Bulgaria_nan_563976.0_4434.08;
09:40 02-05-2022,235,68,48,7560000,29600,1400000,1405404,281.2,0,0,0,116000,64260,245.68,2640000,1171800,16037.28,2960000,396144,74.0,1160000,247968,186.48,6140000,2829708,1133.68,0,0,0,,0,0,2220000,881496,7207.6,,,,,,, Ungheria_nan_-159516.0_624.56; Moldavia_nan_-291816.0_1142.56; Serbia_1130000.0_-86184.0_337.44; Ucra_650000.0_-123984.0_485.44;, Bulgaria_nan_563976.0_4434.08;
09:50 02-05-2022,223,69,50,7760000,28800,1400000,1389816,276.48,0,0,0,116000,62856,241.92,2640000,1067776,14572.8,2960000,505176,92.16,1160000,435336,325.44,6140000,2774200,1108.8,0,0,0,,0,0,2220000,1093384,8922.24,,,,,,, Ungheria_nan_-166840.0_619.2; Moldavia_nan_-266168.0_987.84; Serbia_1130000.0_-34144.0_126.72; Ucra_650000.0_-131144.0_486.72;, Bulgaria_nan_432232.0_3260.16;
10:00 02-05-2022,223,69,50,7760000,28800,1400000,1389816,276.48,0,0,0,116000,62856,241.92,2640000,1067776,14572.8,2960000,505176,92.16,1160000,435336,325.44,6140000,2774200,1108.8,0,0,0,,0,0,2220000,1093384,8922.24,,,,,,, Ungheria_nan_-166840.0_619.2; Moldavia_nan_-266168.0_987.84; Serbia_1130000.0_-34144.0_126.72; Ucra_650000.0_-131144.0_486.72;, Bulgaria_nan_432232.0_3260.16;
