timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
21:20 23-04-2022,369,53,21,6200000,38100,2000000,2003840,400.05,0,0,0,80000,29760,114.3,4370000,2450240,33459.42,701000,48360,7.62,1130000,0,0.0,2740000,1222640,487.68,931000,0,0,,0,0,1370000,444540,3630.93,0,0,0,,,, Grecia_nan_-409200.0_2510.79; Macedonia del Nord_950000.0_-409820.0_2518.41; Romania_nan_-158720.0_975.36; Serbia_2490000.0_-355880.0_2186.94; Turchia_2490000.0_-383160.0_2350.77;,
21:30 23-04-2022,369,53,21,6200000,38100,2000000,2003840,400.05,0,0,0,80000,29760,114.3,4370000,2450240,33459.42,701000,48360,7.62,1130000,0,0.0,2740000,1222640,487.68,931000,0,0,,0,0,1370000,444540,3630.93,0,0,0,,,, Grecia_nan_-409200.0_2510.79; Macedonia del Nord_950000.0_-409820.0_2518.41; Romania_nan_-158720.0_975.36; Serbia_2490000.0_-355880.0_2186.94; Turchia_2490000.0_-383160.0_2350.77;,
21:40 23-04-2022,369,53,21,6200000,38100,2000000,2003840,400.05,0,0,0,80000,29760,114.3,4370000,2450240,33459.42,701000,48360,7.62,1130000,0,0.0,2740000,1222640,487.68,931000,0,0,,0,0,1370000,444540,3630.93,0,0,0,,,, Grecia_nan_-409200.0_2510.79; Macedonia del Nord_950000.0_-409820.0_2518.41; Romania_nan_-158720.0_975.36; Serbia_2490000.0_-355880.0_2186.94; Turchia_2490000.0_-383160.0_2350.77;,
21:50 23-04-2022,369,53,21,6200000,38100,2000000,2003840,400.05,0,0,0,80000,29760,114.3,4370000,2450240,33459.42,701000,48360,7.62,1130000,0,0.0,2740000,1222640,487.68,931000,0,0,,0,0,1370000,444540,3630.93,0,0,0,,,, Grecia_nan_-417880.0_2567.94; Macedonia del Nord_950000.0_-414160.0_2541.27; Romania_nan_-414780.0_2548.89; Serbia_2490000.0_-358980.0_2205.99; Turchia_2490000.0_-411680.0_2529.84;,
22:00 23-04-2022,361,54,23,6360000,38300,2000000,2000856,398.32,0,0,0,80000,27984,107.24,4370000,2460048,33619.74,701000,85224,15.32,1130000,0,0.0,2740000,1342596,536.2,931000,0,0,,0,0,1370000,443928,3623.18,0,0,0,,,, Grecia_nan_-417852.0_2516.31; Macedonia del Nord_950000.0_-414036.0_2493.33; Romania_nan_-414672.0_2497.16; Serbia_2490000.0_-358704.0_2160.12; Turchia_2490000.0_-411492.0_2478.01;,
22:10 23-04-2022,361,54,23,6360000,38300,2000000,2000856,398.32,0,0,0,80000,27984,107.24,4370000,2460048,33619.74,701000,85224,15.32,1130000,0,0.0,2740000,1342596,536.2,931000,0,0,,0,0,1370000,443928,3623.18,0,0,0,,,, Grecia_nan_-417852.0_2516.31; Macedonia del Nord_950000.0_-414036.0_2493.33; Romania_nan_-414672.0_2497.16; Serbia_2490000.0_-358704.0_2160.12; Turchia_2490000.0_-411492.0_2478.01;,
22:20 23-04-2022,361,54,23,6360000,38300,2000000,2000856,398.32,0,0,0,80000,27984,107.24,4370000,2460048,33619.74,701000,85224,15.32,1130000,0,0.0,2740000,1342596,536.2,931000,0,0,,0,0,1370000,443928,3623.18,0,0,0,,,, Grecia_nan_-417852.0_2516.31; Macedonia del Nord_950000.0_-414036.0_2493.33; Romania_nan_-414672.0_2497.16; Serbia_2490000.0_-358704.0_2160.12; Turchia_2490000.0_-411492.0_2478.01;,
22:30 23-04-2022,361,54,23,6360000,38300,2000000,2000856,398.32,0,0,0,80000,27984,107.24,4370000,2460048,33619.74,701000,85224,15.32,1130000,0,0.0,2740000,1342596,536.2,931000,0,0,,0,0,1370000,443928,3623.18,0,0,0,,,, Grecia_nan_-417852.0_2516.31; Macedonia del Nord_950000.0_-414036.0_2493.33; Romania_nan_-414672.0_2497.16; Serbia_2490000.0_-358704.0_2160.12; Turchia_2490000.0_-411492.0_2478.01;,
22:40 23-04-2022,361,54,23,6360000,38300,2000000,2000856,398.32,0,0,0,80000,27984,107.24,4370000,2460048,33619.74,701000,85224,15.32,1130000,0,0.0,2740000,1342596,536.2,931000,0,0,,0,0,1370000,443928,3623.18,0,0,0,,,, Grecia_nan_-421668.0_2539.29; Macedonia del Nord_950000.0_-411492.0_2478.01; Romania_nan_-450924.0_2715.47; Serbia_2490000.0_-335808.0_2022.24; Turchia_2490000.0_-358068.0_2156.29;,
22:50 23-04-2022,361,54,23,6360000,38300,2000000,2000856,398.32,0,0,0,80000,27984,107.24,4370000,2460048,33619.74,701000,85224,15.32,1130000,0,0.0,2740000,1342596,536.2,931000,0,0,,0,0,1370000,443928,3623.18,0,0,0,,,, Grecia_nan_-421668.0_2539.29; Macedonia del Nord_950000.0_-411492.0_2478.01; Romania_nan_-450924.0_2715.47; Serbia_2490000.0_-335808.0_2022.24; Turchia_2490000.0_-358068.0_2156.29;,
23:00 23-04-2022,383,51,18,5840000,37300,2000000,1961072,391.65,0,0,0,80000,29784,115.63,4370000,2398488,32812.81,701000,102784,18.65,1130000,0,0.0,2740000,908120,365.54,931000,0,0,,0,0,1370000,439752,3595.72,0,0,0,,,, Grecia_nan_-422232.0_2693.06; Macedonia del Nord_950000.0_-411720.0_2629.65; Romania_nan_-450848.0_2879.56; Serbia_2490000.0_-335800.0_2144.75; Turchia_2490000.0_-357992.0_2286.49;,
23:10 23-04-2022,383,51,18,5840000,37300,2000000,1961072,391.65,0,0,0,80000,29784,115.63,4370000,2398488,32812.81,701000,102784,18.65,1130000,0,0.0,2740000,908120,365.54,931000,0,0,,0,0,1370000,439752,3595.72,0,0,0,,,, Grecia_nan_-422232.0_2693.06; Macedonia del Nord_950000.0_-411720.0_2629.65; Romania_nan_-450848.0_2879.56; Serbia_2490000.0_-335800.0_2144.75; Turchia_2490000.0_-357992.0_2286.49;,
23:20 23-04-2022,383,51,18,5840000,37300,2000000,1961072,391.65,0,0,0,80000,29784,115.63,4370000,2398488,32812.81,701000,102784,18.65,1130000,0,0.0,2740000,908120,365.54,931000,0,0,,0,0,1370000,439752,3595.72,0,0,0,,,, Grecia_nan_-422232.0_2693.06; Macedonia del Nord_950000.0_-411720.0_2629.65; Romania_nan_-450848.0_2879.56; Serbia_2490000.0_-335800.0_2144.75; Turchia_2490000.0_-357992.0_2286.49;,
23:30 23-04-2022,383,51,18,5840000,37300,2000000,1961072,391.65,0,0,0,80000,29784,115.63,4370000,2398488,32812.81,701000,102784,18.65,1130000,0,0.0,2740000,908120,365.54,931000,0,0,,0,0,1370000,439752,3595.72,0,0,0,,,, Grecia_nan_-422232.0_2693.06; Macedonia del Nord_950000.0_-411720.0_2629.65; Romania_nan_-450848.0_2879.56; Serbia_2490000.0_-335800.0_2144.75; Turchia_2490000.0_-357992.0_2286.49;,
23:40 23-04-2022,383,51,18,5840000,37300,2000000,1961072,391.65,0,0,0,80000,29784,115.63,4370000,2398488,32812.81,701000,102784,18.65,1130000,0,0.0,2740000,908120,365.54,931000,0,0,,0,0,1370000,439752,3595.72,0,0,0,,,, Grecia_nan_-422232.0_2693.06; Macedonia del Nord_950000.0_-411720.0_2629.65; Romania_nan_-450848.0_2879.56; Serbia_2490000.0_-335800.0_2144.75; Turchia_2490000.0_-357992.0_2286.49;,
23:50 23-04-2022,383,51,18,5840000,37300,2000000,1961072,391.65,0,0,0,80000,29784,115.63,4370000,2398488,32812.81,701000,102784,18.65,1130000,0,0.0,2740000,908120,365.54,931000,0,0,,0,0,1370000,439752,3595.72,0,0,0,,,, Grecia_nan_-408216.0_2603.54; Macedonia del Nord_950000.0_-380184.0_2428.23; Romania_nan_-261048.0_1667.31; Serbia_2490000.0_-289080.0_1846.35; Turchia_2490000.0_-387776.0_2476.72;,
00:00 24-04-2022,383,51,18,5840000,37300,2000000,1961072,391.65,0,0,0,80000,29784,115.63,4370000,2398488,32812.81,701000,102784,18.65,1130000,0,0.0,2740000,908120,365.54,931000,0,0,,0,0,1370000,439752,3595.72,0,0,0,,,, Grecia_nan_-408216.0_2603.54; Macedonia del Nord_950000.0_-380184.0_2428.23; Romania_nan_-261048.0_1667.31; Serbia_2490000.0_-289080.0_1846.35; Turchia_2490000.0_-387776.0_2476.72;,
00:10 24-04-2022,416,47,13,5350000,37100,2000000,1810440,363.58,0,0,0,80000,29425,115.01,4370000,2400010,32792.69,701000,132145,25.97,1130000,0,0.0,2740000,537675,215.18,931000,0,0,,0,0,1370000,440305,3594.99,0,0,0,,,, Grecia_nan_-408205.0_2830.73; Macedonia del Nord_950000.0_-380385.0_2637.81; Romania_nan_-261080.0_1810.48; Serbia_2490000.0_-289435.0_2003.4; Turchia_2490000.0_-388410.0_2693.46;,
00:20 24-04-2022,416,47,13,5350000,37100,2000000,1810440,363.58,0,0,0,80000,29425,115.01,4370000,2400010,32792.69,701000,132145,25.97,1130000,0,0.0,2740000,537675,215.18,931000,0,0,,0,0,1370000,440305,3594.99,0,0,0,,,, Grecia_nan_-408205.0_2830.73; Macedonia del Nord_950000.0_-380385.0_2637.81; Romania_nan_-261080.0_1810.48; Serbia_2490000.0_-289435.0_2003.4; Turchia_2490000.0_-388410.0_2693.46;,
00:30 24-04-2022,416,47,13,5350000,37100,2000000,1810440,363.58,0,0,0,80000,29425,115.01,4370000,2400010,32792.69,701000,132145,25.97,1130000,0,0.0,2740000,537675,215.18,931000,0,0,,0,0,1370000,440305,3594.99,0,0,0,,,, Grecia_nan_-408205.0_2830.73; Macedonia del Nord_950000.0_-380385.0_2637.81; Romania_nan_-261080.0_1810.48; Serbia_2490000.0_-289435.0_2003.4; Turchia_2490000.0_-388410.0_2693.46;,
00:40 24-04-2022,416,47,13,5350000,37100,2000000,1810440,363.58,0,0,0,80000,29425,115.01,4370000,2400010,32792.69,701000,132145,25.97,1130000,0,0.0,2740000,537675,215.18,931000,0,0,,0,0,1370000,440305,3594.99,0,0,0,,,, Grecia_nan_-408205.0_2830.73; Macedonia del Nord_950000.0_-380385.0_2637.81; Romania_nan_-261080.0_1810.48; Serbia_2490000.0_-289435.0_2003.4; Turchia_2490000.0_-388410.0_2693.46;,
00:50 24-04-2022,416,47,13,5350000,37100,2000000,1810440,363.58,0,0,0,80000,29425,115.01,4370000,2400010,32792.69,701000,132145,25.97,1130000,0,0.0,2740000,537675,215.18,931000,0,0,,0,0,1370000,440305,3594.99,0,0,0,,,, Grecia_nan_-414090.0_2871.54; Macedonia del Nord_950000.0_-381990.0_2648.94; Romania_nan_-62060.0_430.36; Serbia_2490000.0_-266430.0_1843.87; Turchia_2490000.0_-350425.0_2430.05;,
01:00 24-04-2022,435,44,11,4950000,35900,2000000,1674090,333.87,0,0,0,80000,31185,118.47,4370000,2317590,31721.24,701000,192555,35.9,1130000,0,0.0,2740000,297990,118.47,931000,0,0,,0,0,1370000,436590,3572.05,0,0,0,,,, Grecia_nan_-413820.0_3001.24; Macedonia del Nord_950000.0_-382140.0_2771.48; Romania_nan_-61875.0_448.75; Serbia_2490000.0_-265815.0_1927.83; Turchia_2490000.0_-349965.0_2538.13;,
01:10 24-04-2022,435,44,11,4950000,35900,2000000,1674090,333.87,0,0,0,80000,31185,118.47,4370000,2317590,31721.24,701000,192555,35.9,1130000,0,0.0,2740000,297990,118.47,931000,0,0,,0,0,1370000,436590,3572.05,0,0,0,,,, Grecia_nan_-413820.0_3001.24; Macedonia del Nord_950000.0_-382140.0_2771.48; Romania_nan_-61875.0_448.75; Serbia_2490000.0_-265815.0_1927.83; Turchia_2490000.0_-349965.0_2538.13;,
01:20 24-04-2022,435,44,11,4950000,35900,2000000,1674090,333.87,0,0,0,80000,31185,118.47,4370000,2317590,31721.24,701000,192555,35.9,1130000,0,0.0,2740000,297990,118.47,931000,0,0,,0,0,1370000,436590,3572.05,0,0,0,,,, Grecia_nan_-413820.0_3001.24; Macedonia del Nord_950000.0_-382140.0_2771.48; Romania_nan_-61875.0_448.75; Serbia_2490000.0_-265815.0_1927.83; Turchia_2490000.0_-349965.0_2538.13;,
01:30 24-04-2022,435,44,11,4950000,35900,2000000,1674090,333.87,0,0,0,80000,31185,118.47,4370000,2317590,31721.24,701000,192555,35.9,1130000,0,0.0,2740000,297990,118.47,931000,0,0,,0,0,1370000,436590,3572.05,0,0,0,,,, Grecia_nan_-413820.0_3001.24; Macedonia del Nord_950000.0_-382140.0_2771.48; Romania_nan_-61875.0_448.75; Serbia_2490000.0_-265815.0_1927.83; Turchia_2490000.0_-349965.0_2538.13;,
01:40 24-04-2022,435,44,11,4950000,35900,2000000,1674090,333.87,0,0,0,80000,31185,118.47,4370000,2317590,31721.24,701000,192555,35.9,1130000,0,0.0,2740000,297990,118.47,931000,0,0,,0,0,1370000,436590,3572.05,0,0,0,,,, Grecia_nan_-413820.0_3001.24; Macedonia del Nord_950000.0_-382140.0_2771.48; Romania_nan_-61875.0_448.75; Serbia_2490000.0_-265815.0_1927.83; Turchia_2490000.0_-349965.0_2538.13;,
01:50 24-04-2022,431,45,11,5030000,36100,2000000,1674487,335.73,0,0,0,80000,31186,119.13,4370000,2318830,31648.87,701000,192649,36.1,1130000,0,0.0,2740000,297776,119.13,931000,0,0,,0,0,1370000,436604,3563.07,0,0,0,,,, Grecia_nan_-418999.0_3007.13; Macedonia del Nord_950000.0_-382280.0_2743.6; Serbia_2490000.0_-262063.0_1880.81; Turchia_2490000.0_-390328.0_2801.36;, Romania_nan_77965.0_281.58;
02:00 24-04-2022,430,44,11,4560000,32700,2000000,1518936,304.11,0,0,0,80000,30096,114.45,4370000,2067048,28256.07,701000,199272,35.97,1130000,0,0.0,2740000,226632,91.56,931000,0,0,,0,0,1370000,440496,3597.0,0,0,0,,,, Grecia_nan_-419064.0_3005.13; Macedonia del Nord_950000.0_-382128.0_2740.26; Serbia_2490000.0_-262200.0_1880.25; Turchia_2490000.0_-389880.0_2795.85;, Romania_nan_77976.0_297.57;
02:10 24-04-2022,430,44,11,4560000,32700,2000000,1518936,304.11,0,0,0,80000,30096,114.45,4370000,2067048,28256.07,701000,199272,35.97,1130000,0,0.0,2740000,226632,91.56,931000,0,0,,0,0,1370000,440496,3597.0,0,0,0,,,, Grecia_nan_-419064.0_3005.13; Macedonia del Nord_950000.0_-382128.0_2740.26; Serbia_2490000.0_-262200.0_1880.25; Turchia_2490000.0_-389880.0_2795.85;, Romania_nan_77976.0_297.57;
02:20 24-04-2022,430,44,11,4560000,32700,2000000,1518936,304.11,0,0,0,80000,30096,114.45,4370000,2067048,28256.07,701000,199272,35.97,1130000,0,0.0,2740000,226632,91.56,931000,0,0,,0,0,1370000,440496,3597.0,0,0,0,,,, Grecia_nan_-419064.0_3005.13; Macedonia del Nord_950000.0_-382128.0_2740.26; Serbia_2490000.0_-262200.0_1880.25; Turchia_2490000.0_-389880.0_2795.85;, Romania_nan_77976.0_297.57;
02:30 24-04-2022,430,44,11,4560000,32700,2000000,1518936,304.11,0,0,0,80000,30096,114.45,4370000,2067048,28256.07,701000,199272,35.97,1130000,0,0.0,2740000,226632,91.56,931000,0,0,,0,0,1370000,440496,3597.0,0,0,0,,,, Grecia_nan_-419064.0_3005.13; Macedonia del Nord_950000.0_-382128.0_2740.26; Serbia_2490000.0_-262200.0_1880.25; Turchia_2490000.0_-389880.0_2795.85;, Romania_nan_77976.0_297.57;
02:40 24-04-2022,421,46,12,4770000,33500,2000000,1518768,304.85,0,0,0,80000,30051,113.9,4370000,2066364,28247.2,701000,198909,36.85,1130000,0,0.0,2740000,226575,90.45,931000,0,0,,0,0,1370000,440271,3597.9,0,0,0,,,, Grecia_nan_-405927.0_2850.85; Macedonia del Nord_950000.0_-326745.0_2294.75; Serbia_2490000.0_-141192.0_991.6; Turchia_2490000.0_-611991.0_4298.05;, Romania_nan_289062.0_1108.85;
02:50 24-04-2022,421,46,12,4770000,33500,2000000,1518768,304.85,0,0,0,80000,30051,113.9,4370000,2066364,28247.2,701000,198909,36.85,1130000,0,0.0,2740000,226575,90.45,931000,0,0,,0,0,1370000,440271,3597.9,0,0,0,,,, Grecia_nan_-405927.0_2850.85; Macedonia del Nord_950000.0_-326745.0_2294.75; Serbia_2490000.0_-141192.0_991.6; Turchia_2490000.0_-611991.0_4298.05;, Romania_nan_289062.0_1108.85;
03:00 24-04-2022,449,42,12,4400000,32900,2000000,1241680,246.75,0,0,0,80000,29480,111.86,4370000,2023120,27645.87,701000,142120,26.32,1130000,0,0.0,2740000,226160,88.83,931000,0,0,,0,0,1370000,448360,3661.77,0,0,0,,,, Grecia_nan_-406120.0_3036.67; Macedonia del Nord_950000.0_-326920.0_2444.47; Serbia_2490000.0_-141240.0_1052.8; Turchia_2490000.0_-612040.0_4576.39;, Romania_nan_289080.0_1115.31;
03:10 24-04-2022,449,42,12,4400000,32900,2000000,1241680,246.75,0,0,0,80000,29480,111.86,4370000,2023120,27645.87,701000,142120,26.32,1130000,0,0.0,2740000,226160,88.83,931000,0,0,,0,0,1370000,448360,3661.77,0,0,0,,,, Grecia_nan_-406120.0_3036.67; Macedonia del Nord_950000.0_-326920.0_2444.47; Serbia_2490000.0_-141240.0_1052.8; Turchia_2490000.0_-612040.0_4576.39;, Romania_nan_289080.0_1115.31;
03:20 24-04-2022,449,42,12,4400000,32900,2000000,1241680,246.75,0,0,0,80000,29480,111.86,4370000,2023120,27645.87,701000,142120,26.32,1130000,0,0.0,2740000,226160,88.83,931000,0,0,,0,0,1370000,448360,3661.77,0,0,0,,,, Grecia_nan_-406120.0_3036.67; Macedonia del Nord_950000.0_-326920.0_2444.47; Serbia_2490000.0_-141240.0_1052.8; Turchia_2490000.0_-612040.0_4576.39;, Romania_nan_289080.0_1115.31;
03:30 24-04-2022,449,42,12,4400000,32900,2000000,1241680,246.75,0,0,0,80000,29480,111.86,4370000,2023120,27645.87,701000,142120,26.32,1130000,0,0.0,2740000,226160,88.83,931000,0,0,,0,0,1370000,448360,3661.77,0,0,0,,,, Grecia_nan_-406120.0_3036.67; Macedonia del Nord_950000.0_-326920.0_2444.47; Serbia_2490000.0_-141240.0_1052.8; Turchia_2490000.0_-612040.0_4576.39;, Romania_nan_289080.0_1115.31;
03:40 24-04-2022,449,42,12,4400000,32900,2000000,1241680,246.75,0,0,0,80000,29480,111.86,4370000,2023120,27645.87,701000,142120,26.32,1130000,0,0.0,2740000,226160,88.83,931000,0,0,,0,0,1370000,448360,3661.77,0,0,0,,,, Grecia_nan_-406120.0_3036.67; Macedonia del Nord_950000.0_-326920.0_2444.47; Serbia_2490000.0_-141240.0_1052.8; Turchia_2490000.0_-612040.0_4576.39;, Romania_nan_289080.0_1115.31;
03:50 24-04-2022,444,42,12,4490000,33200,2000000,1241934,249.0,0,0,0,80000,29634,112.88,4370000,2023643,27609.12,701000,142333,26.56,1130000,0,0.0,2740000,226296,89.64,931000,0,0,,0,0,1370000,448551,3655.32,0,0,0,,,, Grecia_nan_-391977.0_2898.36; Macedonia del Nord_950000.0_-289156.0_2138.08; Serbia_2490000.0_-66901.0_494.68; Turchia_2490000.0_-536106.0_3964.08;, Romania_nan_378058.0_1457.48;
04:00 24-04-2022,463,40,12,4290000,33100,2000000,1076790,215.15,0,0,0,80000,30888,119.16,4370000,2013297,27512.72,701000,111969,19.86,1130000,0,0.0,2740000,229086,92.68,931000,0,0,,0,0,1370000,449592,3670.79,0,0,0,,,, Grecia_nan_-392535.0_3028.65; Macedonia del Nord_950000.0_-289146.0_2230.94; Serbia_2490000.0_-66924.0_516.36; Turchia_2490000.0_-536250.0_4140.81;, Romania_nan_378378.0_1469.64;
04:10 24-04-2022,463,40,12,4290000,33100,2000000,1076790,215.15,0,0,0,80000,30888,119.16,4370000,2013297,27512.72,701000,111969,19.86,1130000,0,0.0,2740000,229086,92.68,931000,0,0,,0,0,1370000,449592,3670.79,0,0,0,,,, Grecia_nan_-392535.0_3028.65; Macedonia del Nord_950000.0_-289146.0_2230.94; Serbia_2490000.0_-66924.0_516.36; Turchia_2490000.0_-536250.0_4140.81;, Romania_nan_378378.0_1469.64;
04:20 24-04-2022,463,40,12,4290000,33100,2000000,1076790,215.15,0,0,0,80000,30888,119.16,4370000,2013297,27512.72,701000,111969,19.86,1130000,0,0.0,2740000,229086,92.68,931000,0,0,,0,0,1370000,449592,3670.79,0,0,0,,,, Grecia_nan_-392535.0_3028.65; Macedonia del Nord_950000.0_-289146.0_2230.94; Serbia_2490000.0_-66924.0_516.36; Turchia_2490000.0_-536250.0_4140.81;, Romania_nan_378378.0_1469.64;
04:30 24-04-2022,463,40,12,4290000,33100,2000000,1076790,215.15,0,0,0,80000,30888,119.16,4370000,2013297,27512.72,701000,111969,19.86,1130000,0,0.0,2740000,229086,92.68,931000,0,0,,0,0,1370000,449592,3670.79,0,0,0,,,, Grecia_nan_-392535.0_3028.65; Macedonia del Nord_950000.0_-289146.0_2230.94; Serbia_2490000.0_-66924.0_516.36; Turchia_2490000.0_-536250.0_4140.81;, Romania_nan_378378.0_1469.64;
04:40 24-04-2022,463,40,12,4290000,33100,2000000,1076790,215.15,0,0,0,80000,30888,119.16,4370000,2013297,27512.72,701000,111969,19.86,1130000,0,0.0,2740000,229086,92.68,931000,0,0,,0,0,1370000,449592,3670.79,0,0,0,,,, Grecia_nan_-392535.0_3028.65; Macedonia del Nord_950000.0_-289146.0_2230.94; Serbia_2490000.0_-66924.0_516.36; Turchia_2490000.0_-536250.0_4140.81;, Romania_nan_378378.0_1469.64;
04:50 24-04-2022,462,40,12,4310000,33200,2000000,1075345,215.8,0,0,0,80000,31032,119.52,4370000,2010615,27512.84,701000,112060,19.92,1130000,0,0.0,2740000,228861,92.96,931000,0,0,,0,0,1370000,448671,3671.92,0,0,0,,,, Grecia_nan_-389624.0_3001.28; Macedonia del Nord_950000.0_-276702.0_2131.44; Serbia_2490000.0_-56892.0_438.24; Turchia_2490000.0_-529699.0_4080.28;, Romania_nan_403847.0_1573.68;
05:00 24-04-2022,467,39,11,4310000,33500,2000000,1071897,214.4,0,0,0,80000,29739,113.9,4370000,2041216,27878.7,701000,81890,13.4,1130000,0,0.0,2740000,229723,90.45,931000,0,0,,0,0,1370000,451257,3681.65,0,0,0,,,, Grecia_nan_-390486.0_3035.1; Macedonia del Nord_950000.0_-277133.0_2154.05; Serbia_2490000.0_-56892.0_442.2; Turchia_2490000.0_-530561.0_4123.85;, Romania_nan_404278.0_1504.15;
05:10 24-04-2022,467,39,11,4310000,33500,2000000,1071897,214.4,0,0,0,80000,29739,113.9,4370000,2041216,27878.7,701000,81890,13.4,1130000,0,0.0,2740000,229723,90.45,931000,0,0,,0,0,1370000,451257,3681.65,0,0,0,,,, Grecia_nan_-390486.0_3035.1; Macedonia del Nord_950000.0_-277133.0_2154.05; Serbia_2490000.0_-56892.0_442.2; Turchia_2490000.0_-530561.0_4123.85;, Romania_nan_404278.0_1504.15;
05:20 24-04-2022,467,39,11,4310000,33500,2000000,1071897,214.4,0,0,0,80000,29739,113.9,4370000,2041216,27878.7,701000,81890,13.4,1130000,0,0.0,2740000,229723,90.45,931000,0,0,,0,0,1370000,451257,3681.65,0,0,0,,,, Grecia_nan_-390486.0_3035.1; Macedonia del Nord_950000.0_-277133.0_2154.05; Serbia_2490000.0_-56892.0_442.2; Turchia_2490000.0_-530561.0_4123.85;, Romania_nan_404278.0_1504.15;
05:30 24-04-2022,467,39,11,4310000,33500,2000000,1071897,214.4,0,0,0,80000,29739,113.9,4370000,2041216,27878.7,701000,81890,13.4,1130000,0,0.0,2740000,229723,90.45,931000,0,0,,0,0,1370000,451257,3681.65,0,0,0,,,, Grecia_nan_-390486.0_3035.1; Macedonia del Nord_950000.0_-277133.0_2154.05; Serbia_2490000.0_-56892.0_442.2; Turchia_2490000.0_-530561.0_4123.85;, Romania_nan_404278.0_1504.15;
05:40 24-04-2022,467,39,11,4310000,33500,2000000,1071897,214.4,0,0,0,80000,29739,113.9,4370000,2041216,27878.7,701000,81890,13.4,1130000,0,0.0,2740000,229723,90.45,931000,0,0,,0,0,1370000,451257,3681.65,0,0,0,,,, Grecia_nan_-390486.0_3035.1; Macedonia del Nord_950000.0_-277133.0_2154.05; Serbia_2490000.0_-56892.0_442.2; Turchia_2490000.0_-530561.0_4123.85;, Romania_nan_404278.0_1504.15;
05:50 24-04-2022,471,39,11,4230000,33200,2000000,1071882,215.8,0,0,0,80000,30033,112.88,4370000,2040552,27874.72,701000,81639,16.6,1130000,0,0.0,2740000,229689,92.96,931000,0,0,,0,0,1370000,450918,3681.88,0,0,0,,,, Grecia_nan_-368433.0_2891.72; Macedonia del Nord_950000.0_-263952.0_2075.0; Serbia_2490000.0_-57951.0_454.84; Turchia_2490000.0_-528327.0_4146.68;, Romania_nan_325287.0_1208.48;
06:00 24-04-2022,471,39,11,4240000,33200,2000000,1071448,212.48,0,0,0,80000,28832,109.56,4370000,2046648,27911.24,701000,74200,13.28,1130000,0,0.0,2740000,241680,96.28,931000,0,0,,0,0,1370000,451984,3685.2,0,0,0,,,, Grecia_nan_-368456.0_2885.08; Macedonia del Nord_950000.0_-264152.0_2068.36; Serbia_2490000.0_-58088.0_454.84; Turchia_2490000.0_-528304.0_4136.72;, Romania_nan_325208.0_1168.64;
06:10 24-04-2022,471,39,11,4240000,33200,2000000,1071448,212.48,0,0,0,80000,28832,109.56,4370000,2046648,27911.24,701000,74200,13.28,1130000,0,0.0,2740000,241680,96.28,931000,0,0,,0,0,1370000,451984,3685.2,0,0,0,,,, Grecia_nan_-368456.0_2885.08; Macedonia del Nord_950000.0_-264152.0_2068.36; Serbia_2490000.0_-58088.0_454.84; Turchia_2490000.0_-528304.0_4136.72;, Romania_nan_325208.0_1168.64;
06:20 24-04-2022,471,39,11,4240000,33200,2000000,1071448,212.48,0,0,0,80000,28832,109.56,4370000,2046648,27911.24,701000,74200,13.28,1130000,0,0.0,2740000,241680,96.28,931000,0,0,,0,0,1370000,451984,3685.2,0,0,0,,,, Grecia_nan_-368456.0_2885.08; Macedonia del Nord_950000.0_-264152.0_2068.36; Serbia_2490000.0_-58088.0_454.84; Turchia_2490000.0_-528304.0_4136.72;, Romania_nan_325208.0_1168.64;
06:30 24-04-2022,471,39,11,4240000,33200,2000000,1071448,212.48,0,0,0,80000,28832,109.56,4370000,2046648,27911.24,701000,74200,13.28,1130000,0,0.0,2740000,241680,96.28,931000,0,0,,0,0,1370000,451984,3685.2,0,0,0,,,, Grecia_nan_-368456.0_2885.08; Macedonia del Nord_950000.0_-264152.0_2068.36; Serbia_2490000.0_-58088.0_454.84; Turchia_2490000.0_-528304.0_4136.72;, Romania_nan_325208.0_1168.64;
