timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
18:00 29-04-2022,289,54,54,6770000,32600,0,0,0,0,0,0,663000,209193,801.96,2420000,718297.0,9819.12,5500000,1695208,309.7,4010000,1555069,1167.08,1010000,140816,55.42,0,0,0,,0,0,9140000,2121718,17326.9,66000,677,9.78,,201746,2353.72, Centrosud (Italia)_nan_-3263817.0_15716.46; Sicilia (Italia)_nan_-1307964.0_6298.32;, Grecia_500000.0_127276.0_753.06;
18:10 29-04-2022,289,54,54,6770000,32600,0,0,0,0,0,0,663000,209193,801.96,2420000,718297.0,9819.12,5500000,1695208,309.7,4010000,1555069,1167.08,1010000,140816,55.42,0,0,0,,0,0,9140000,2121718,17326.9,66000,677,9.78,,201746,2353.72, Centrosud (Italia)_nan_-3263817.0_15716.46; Sicilia (Italia)_nan_-1307964.0_6298.32;, Grecia_500000.0_127276.0_753.06;
18:20 29-04-2022,289,54,54,6770000,32600,0,0,0,0,0,0,663000,209193,801.96,2420000,718297.0,9819.12,5500000,1695208,309.7,4010000,1555069,1167.08,1010000,140816,55.42,0,0,0,,0,0,9140000,2121718,17326.9,66000,677,9.78,,201746,2353.72, Centrosud (Italia)_nan_-3263817.0_15716.46; Sicilia (Italia)_nan_-1307964.0_6298.32;, Grecia_500000.0_127276.0_753.06;
18:30 29-04-2022,289,54,54,6770000,32600,0,0,0,0,0,0,663000,209193,801.96,2420000,718297.0,9819.12,5500000,1695208,309.7,4010000,1555069,1167.08,1010000,140816,55.42,0,0,0,,0,0,9140000,2121718,17326.9,66000,677,9.78,,201746,2353.72, Centrosud (Italia)_nan_-3263817.0_15716.46; Sicilia (Italia)_nan_-1307964.0_6298.32;, Grecia_500000.0_127276.0_753.06;
18:40 29-04-2022,289,54,54,6770000,32600,0,0,0,0,0,0,663000,209193,801.96,2420000,718297.0,9819.12,5500000,1695208,309.7,4010000,1555069,1167.08,1010000,140816,55.42,0,0,0,,0,0,9140000,2121718,17326.9,66000,677,9.78,,201746,2353.72, Centrosud (Italia)_nan_-3263817.0_15716.46; Sicilia (Italia)_nan_-1307964.0_6298.32;, Grecia_500000.0_127276.0_753.06;
18:50 29-04-2022,289,54,54,6770000,32600,0,0,0,0,0,0,663000,209193,801.96,2420000,718297.0,9819.12,5500000,1695208,309.7,4010000,1555069,1167.08,1010000,140816,55.42,0,0,0,,0,0,9140000,2121718,17326.9,66000,677,9.78,,201746,2353.72, Centrosud (Italia)_nan_-3263817.0_15716.46; Sicilia (Italia)_nan_-1307964.0_6298.32;, Grecia_500000.0_127276.0_753.06;
19:00 29-04-2022,325,47,47,6590000,35700,0,0,0,0,0,0,663000,208903,799.68,2420000,792118.0,10827.81,5500000,1777323,324.87,4010000,938416,703.29,1010000,154206,60.69,0,0,0,,0,0,9140000,2495633,20391.84,66000,659,7.14,,218788,2556.12, Centrosud (Italia)_nan_-3254142.0_17628.66; Sicilia (Italia)_nan_-1129526.0_6118.98;, Grecia_500000.0_3954.0_24.99;
19:10 29-04-2022,325,47,47,6590000,35700,0,0,0,0,0,0,663000,208903,799.68,2420000,792118.0,10827.81,5500000,1777323,324.87,4010000,938416,703.29,1010000,154206,60.69,0,0,0,,0,0,9140000,2495633,20391.84,66000,659,7.14,,218788,2556.12, Centrosud (Italia)_nan_-3254142.0_17628.66; Sicilia (Italia)_nan_-1129526.0_6118.98;, Grecia_500000.0_3954.0_24.99;
19:20 29-04-2022,325,47,47,6590000,35700,0,0,0,0,0,0,663000,208903,799.68,2420000,792118.0,10827.81,5500000,1777323,324.87,4010000,938416,703.29,1010000,154206,60.69,0,0,0,,0,0,9140000,2495633,20391.84,66000,659,7.14,,218788,2556.12, Centrosud (Italia)_nan_-3254142.0_17628.66; Sicilia (Italia)_nan_-1129526.0_6118.98;, Grecia_500000.0_3954.0_24.99;
19:30 29-04-2022,325,47,47,6590000,35700,0,0,0,0,0,0,663000,208903,799.68,2420000,792118.0,10827.81,5500000,1777323,324.87,4010000,938416,703.29,1010000,154206,60.69,0,0,0,,0,0,9140000,2495633,20391.84,66000,659,7.14,,218788,2556.12, Centrosud (Italia)_nan_-3254142.0_17628.66; Sicilia (Italia)_nan_-1129526.0_6118.98;, Grecia_500000.0_3954.0_24.99;
19:40 29-04-2022,325,47,47,6590000,35700,0,0,0,0,0,0,663000,208903,799.68,2420000,792118.0,10827.81,5500000,1777323,324.87,4010000,938416,703.29,1010000,154206,60.69,0,0,0,,0,0,9140000,2495633,20391.84,66000,659,7.14,,218788,2556.12, Centrosud (Italia)_nan_-3254142.0_17628.66; Sicilia (Italia)_nan_-1129526.0_6118.98;, Grecia_500000.0_3954.0_24.99;
19:50 29-04-2022,325,47,47,6590000,35700,0,0,0,0,0,0,663000,208903,799.68,2420000,792118.0,10827.81,5500000,1777323,324.87,4010000,938416,703.29,1010000,154206,60.69,0,0,0,,0,0,9140000,2495633,20391.84,66000,659,7.14,,218788,2556.12, Centrosud (Italia)_nan_-3254142.0_17628.66; Sicilia (Italia)_nan_-1129526.0_6118.98;, Grecia_500000.0_3954.0_24.99;
20:00 29-04-2022,378,36,36,6430000,40500,0,0,0,0,0,0,663000,210904,805.95,2420000,895056.0,12222.9,5500000,1661512,303.75,4010000,296423,222.75,1010000,173610,68.85,0,0,0,,0,0,9140000,2946226,24032.7,66000,643,8.1,,241768,2814.75, Centrosud (Italia)_nan_-3640666.0_22931.1; Sicilia (Italia)_nan_-1121392.0_7063.2;, Grecia_500000.0_3215.0_16.2;
20:10 29-04-2022,378,36,36,6430000,40500,0,0,0,0,0,0,663000,210904,805.95,2420000,895056.0,12222.9,5500000,1661512,303.75,4010000,296423,222.75,1010000,173610,68.85,0,0,0,,0,0,9140000,2946226,24032.7,66000,643,8.1,,241768,2814.75, Centrosud (Italia)_nan_-3640666.0_22931.1; Sicilia (Italia)_nan_-1121392.0_7063.2;, Grecia_500000.0_3215.0_16.2;
20:20 29-04-2022,378,36,36,6430000,40500,0,0,0,0,0,0,663000,210904,805.95,2420000,895056.0,12222.9,5500000,1661512,303.75,4010000,296423,222.75,1010000,173610,68.85,0,0,0,,0,0,9140000,2946226,24032.7,66000,643,8.1,,241768,2814.75, Centrosud (Italia)_nan_-3640666.0_22931.1; Sicilia (Italia)_nan_-1121392.0_7063.2;, Grecia_500000.0_3215.0_16.2;
20:30 29-04-2022,378,36,36,6430000,40500,0,0,0,0,0,0,663000,210904,805.95,2420000,895056.0,12222.9,5500000,1661512,303.75,4010000,296423,222.75,1010000,173610,68.85,0,0,0,,0,0,9140000,2946226,24032.7,66000,643,8.1,,241768,2814.75, Centrosud (Italia)_nan_-3640666.0_22931.1; Sicilia (Italia)_nan_-1121392.0_7063.2;, Grecia_500000.0_3215.0_16.2;
20:40 29-04-2022,378,36,36,6430000,40500,0,0,0,0,0,0,663000,210904,805.95,2420000,895056.0,12222.9,5500000,1661512,303.75,4010000,296423,222.75,1010000,173610,68.85,0,0,0,,0,0,9140000,2946226,24032.7,66000,643,8.1,,241768,2814.75, Centrosud (Italia)_nan_-3640666.0_22931.1; Sicilia (Italia)_nan_-1121392.0_7063.2;, Grecia_500000.0_3215.0_16.2;
20:50 29-04-2022,378,36,36,6430000,40500,0,0,0,0,0,0,663000,210904,805.95,2420000,895056.0,12222.9,5500000,1661512,303.75,4010000,296423,222.75,1010000,173610,68.85,0,0,0,,0,0,9140000,2946226,24032.7,66000,643,8.1,,241768,2814.75, Centrosud (Italia)_nan_-3640666.0_22931.1; Sicilia (Italia)_nan_-1121392.0_7063.2;, Grecia_500000.0_3215.0_16.2;
21:00 29-04-2022,394,33,33,6880000,45300,0,0,0,0,0,0,663000,213968,819.93,2420000,919168.0,12579.81,5500000,1566576,285.39,4010000,16512,13.59,1010000,313040,126.84,0,0,0,,0,0,9140000,3151728,25780.23,66000,688,9.06,,266256,3107.58, Centrosud (Italia)_nan_-3693184.0_24312.51; Sicilia (Italia)_nan_-1068464.0_7035.09;, Grecia_500000.0_432752.0_2573.04;
21:10 29-04-2022,394,33,33,6880000,45300,0,0,0,0,0,0,663000,213968,819.93,2420000,919168.0,12579.81,5500000,1566576,285.39,4010000,16512,13.59,1010000,313040,126.84,0,0,0,,0,0,9140000,3151728,25780.23,66000,688,9.06,,266256,3107.58, Centrosud (Italia)_nan_-3693184.0_24312.51; Sicilia (Italia)_nan_-1068464.0_7035.09;, Grecia_500000.0_432752.0_2573.04;
21:20 29-04-2022,394,33,33,6880000,45300,0,0,0,0,0,0,663000,213968,819.93,2420000,919168.0,12579.81,5500000,1566576,285.39,4010000,16512,13.59,1010000,313040,126.84,0,0,0,,0,0,9140000,3151728,25780.23,66000,688,9.06,,266256,3107.58, Centrosud (Italia)_nan_-3693184.0_24312.51; Sicilia (Italia)_nan_-1068464.0_7035.09;, Grecia_500000.0_432752.0_2573.04;
21:30 29-04-2022,394,33,33,6880000,45300,0,0,0,0,0,0,663000,213968,819.93,2420000,919168.0,12579.81,5500000,1566576,285.39,4010000,16512,13.59,1010000,313040,126.84,0,0,0,,0,0,9140000,3151728,25780.23,66000,688,9.06,,266256,3107.58, Centrosud (Italia)_nan_-3693184.0_24312.51; Sicilia (Italia)_nan_-1068464.0_7035.09;, Grecia_500000.0_432752.0_2573.04;
21:40 29-04-2022,394,33,33,6880000,45300,0,0,0,0,0,0,663000,213968,819.93,2420000,919168.0,12579.81,5500000,1566576,285.39,4010000,16512,13.59,1010000,313040,126.84,0,0,0,,0,0,9140000,3151728,25780.23,66000,688,9.06,,266256,3107.58, Centrosud (Italia)_nan_-3693184.0_24312.51; Sicilia (Italia)_nan_-1068464.0_7035.09;, Grecia_500000.0_432752.0_2573.04;
21:50 29-04-2022,394,33,33,6880000,45300,0,0,0,0,0,0,663000,213968,819.93,2420000,919168.0,12579.81,5500000,1566576,285.39,4010000,16512,13.59,1010000,313040,126.84,0,0,0,,0,0,9140000,3151728,25780.23,66000,688,9.06,,266256,3107.58, Centrosud (Italia)_nan_-3693184.0_24312.51; Sicilia (Italia)_nan_-1068464.0_7035.09;, Grecia_500000.0_432752.0_2573.04;
22:00 29-04-2022,397,33,33,7080000,46800,0,0,0,0,0,0,663000,217356,833.04,2420000,931728.0,12724.92,5500000,1517244,276.12,4010000,0,0.0,1010000,375948,149.76,0,0,0,,0,0,9140000,3261048,26615.16,66000,708,9.36,,276120,3219.84, Centrosud (Italia)_nan_-3740364.0_24724.44; Sicilia (Italia)_nan_-733488.0_4848.48;, Grecia_500000.0_499848.0_2967.12;
22:10 29-04-2022,397,33,33,7080000,46800,0,0,0,0,0,0,663000,217356,833.04,2420000,931728.0,12724.92,5500000,1517244,276.12,4010000,0,0.0,1010000,375948,149.76,0,0,0,,0,0,9140000,3261048,26615.16,66000,708,9.36,,276120,3219.84, Centrosud (Italia)_nan_-3740364.0_24724.44; Sicilia (Italia)_nan_-733488.0_4848.48;, Grecia_500000.0_499848.0_2967.12;
22:20 29-04-2022,397,33,33,7080000,46800,0,0,0,0,0,0,663000,217356,833.04,2420000,931728.0,12724.92,5500000,1517244,276.12,4010000,0,0.0,1010000,375948,149.76,0,0,0,,0,0,9140000,3261048,26615.16,66000,708,9.36,,276120,3219.84, Centrosud (Italia)_nan_-3740364.0_24724.44; Sicilia (Italia)_nan_-733488.0_4848.48;, Grecia_500000.0_499848.0_2967.12;
22:30 29-04-2022,397,33,33,7080000,46800,0,0,0,0,0,0,663000,217356,833.04,2420000,931728.0,12724.92,5500000,1517244,276.12,4010000,0,0.0,1010000,375948,149.76,0,0,0,,0,0,9140000,3261048,26615.16,66000,708,9.36,,276120,3219.84, Centrosud (Italia)_nan_-3740364.0_24724.44; Sicilia (Italia)_nan_-733488.0_4848.48;, Grecia_500000.0_499848.0_2967.12;
22:40 29-04-2022,397,33,33,7080000,46800,0,0,0,0,0,0,663000,217356,833.04,2420000,931728.0,12724.92,5500000,1517244,276.12,4010000,0,0.0,1010000,375948,149.76,0,0,0,,0,0,9140000,3261048,26615.16,66000,708,9.36,,276120,3219.84, Centrosud (Italia)_nan_-3740364.0_24724.44; Sicilia (Italia)_nan_-733488.0_4848.48;, Grecia_500000.0_499848.0_2967.12;
22:50 29-04-2022,397,33,33,7080000,46800,0,0,0,0,0,0,663000,217356,833.04,2420000,931728.0,12724.92,5500000,1517244,276.12,4010000,0,0.0,1010000,375948,149.76,0,0,0,,0,0,9140000,3261048,26615.16,66000,708,9.36,,276120,3219.84, Centrosud (Italia)_nan_-3740364.0_24724.44; Sicilia (Italia)_nan_-733488.0_4848.48;, Grecia_500000.0_499848.0_2967.12;
23:00 29-04-2022,408,31,31,6850000,46500,0,0,0,0,0,0,663000,219200,841.65,2420000,932285.0,12722.4,5500000,1462475,269.7,4010000,0,0.0,1010000,220570,88.35,0,0,0,,0,0,9140000,3246900,26491.05,66000,685,9.3,,267150,3110.85, Centrosud (Italia)_nan_-3281150.0_22273.5; Sicilia (Italia)_nan_-789120.0_5356.8;, Grecia_500000.0_501420.0_2976.0;
23:10 29-04-2022,408,31,31,6850000,46500,0,0,0,0,0,0,663000,219200,841.65,2420000,932285.0,12722.4,5500000,1462475,269.7,4010000,0,0.0,1010000,220570,88.35,0,0,0,,0,0,9140000,3246900,26491.05,66000,685,9.3,,267150,3110.85, Centrosud (Italia)_nan_-3281150.0_22273.5; Sicilia (Italia)_nan_-789120.0_5356.8;, Grecia_500000.0_501420.0_2976.0;
23:20 29-04-2022,408,31,31,6850000,46500,0,0,0,0,0,0,663000,219200,841.65,2420000,932285.0,12722.4,5500000,1462475,269.7,4010000,0,0.0,1010000,220570,88.35,0,0,0,,0,0,9140000,3246900,26491.05,66000,685,9.3,,267150,3110.85, Centrosud (Italia)_nan_-3281150.0_22273.5; Sicilia (Italia)_nan_-789120.0_5356.8;, Grecia_500000.0_501420.0_2976.0;
23:30 29-04-2022,408,31,31,6850000,46500,0,0,0,0,0,0,663000,219200,841.65,2420000,932285.0,12722.4,5500000,1462475,269.7,4010000,0,0.0,1010000,220570,88.35,0,0,0,,0,0,9140000,3246900,26491.05,66000,685,9.3,,267150,3110.85, Centrosud (Italia)_nan_-3281150.0_22273.5; Sicilia (Italia)_nan_-789120.0_5356.8;, Grecia_500000.0_501420.0_2976.0;
23:40 29-04-2022,408,31,31,6850000,46500,0,0,0,0,0,0,663000,219200,841.65,2420000,932285.0,12722.4,5500000,1462475,269.7,4010000,0,0.0,1010000,220570,88.35,0,0,0,,0,0,9140000,3246900,26491.05,66000,685,9.3,,267150,3110.85, Centrosud (Italia)_nan_-3281150.0_22273.5; Sicilia (Italia)_nan_-789120.0_5356.8;, Grecia_500000.0_501420.0_2976.0;
23:50 29-04-2022,408,31,31,6850000,46500,0,0,0,0,0,0,663000,219200,841.65,2420000,932285.0,12722.4,5500000,1462475,269.7,4010000,0,0.0,1010000,220570,88.35,0,0,0,,0,0,9140000,3246900,26491.05,66000,685,9.3,,267150,3110.85, Centrosud (Italia)_nan_-3281150.0_22273.5; Sicilia (Italia)_nan_-789120.0_5356.8;, Grecia_500000.0_501420.0_2976.0;
00:00 30-04-2022,408,31,31,6850000,46500,0,0,0,0,0,0,663000,219200,841.65,2420000,932285.0,12722.4,5500000,1462475,269.7,4010000,0,0.0,1010000,220570,88.35,0,0,0,,0,0,9140000,3246900,26491.05,66000,685,9.3,,267150,3110.85, Centrosud (Italia)_nan_-3281150.0_22273.5; Sicilia (Italia)_nan_-789120.0_5356.8;, Grecia_500000.0_501420.0_2976.0;
00:10 30-04-2022,409,31,31,6650000,45300,0,0,0,0,0,0,663000,217455,833.52,2420000,924350.0,12634.17,5500000,1463000,267.27,4010000,0,0.0,1010000,159600,63.42,0,0,0,,0,0,9140000,3129490,25553.73,66000,665,9.06,,254030,2962.62, Centrosud (Italia)_nan_-3328325.0_22672.65; Sicilia (Italia)_nan_-957600.0_6523.2;, Grecia_500000.0_501410.0_2976.21;
00:20 30-04-2022,409,31,31,6650000,45300,0,0,0,0,0,0,663000,217455,833.52,2420000,924350.0,12634.17,5500000,1463000,267.27,4010000,0,0.0,1010000,159600,63.42,0,0,0,,0,0,9140000,3129490,25553.73,66000,665,9.06,,254030,2962.62, Centrosud (Italia)_nan_-3328325.0_22672.65; Sicilia (Italia)_nan_-957600.0_6523.2;, Grecia_500000.0_501410.0_2976.21;
00:30 30-04-2022,409,31,31,6650000,45300,0,0,0,0,0,0,663000,217455,833.52,2420000,924350.0,12634.17,5500000,1463000,267.27,4010000,0,0.0,1010000,159600,63.42,0,0,0,,0,0,9140000,3129490,25553.73,66000,665,9.06,,254030,2962.62, Centrosud (Italia)_nan_-3328325.0_22672.65; Sicilia (Italia)_nan_-957600.0_6523.2;, Grecia_500000.0_501410.0_2976.21;
00:40 30-04-2022,409,31,31,6650000,45300,0,0,0,0,0,0,663000,217455,833.52,2420000,924350.0,12634.17,5500000,1463000,267.27,4010000,0,0.0,1010000,159600,63.42,0,0,0,,0,0,9140000,3129490,25553.73,66000,665,9.06,,254030,2962.62, Centrosud (Italia)_nan_-3328325.0_22672.65; Sicilia (Italia)_nan_-957600.0_6523.2;, Grecia_500000.0_501410.0_2976.21;
00:50 30-04-2022,409,31,31,6650000,45300,0,0,0,0,0,0,663000,217455,833.52,2420000,924350.0,12634.17,5500000,1463000,267.27,4010000,0,0.0,1010000,159600,63.42,0,0,0,,0,0,9140000,3129490,25553.73,66000,665,9.06,,254030,2962.62, Centrosud (Italia)_nan_-3328325.0_22672.65; Sicilia (Italia)_nan_-957600.0_6523.2;, Grecia_500000.0_501410.0_2976.21;
01:00 30-04-2022,397,33,33,6160000,40700,0,0,0,0,0,0,663000,210056,805.86,2420000,859320.0,11741.95,5500000,1497496,272.69,4010000,0,0.0,1010000,150304,61.05,0,0,0,,0,0,9140000,2703624,22071.61,66000,616,8.14,,237160,2763.53, Centrosud (Italia)_nan_-3515512.0_23227.49; Sicilia (Italia)_nan_-1036728.0_6849.81;, Grecia_500000.0_501424.0_2975.17;
01:10 30-04-2022,397,33,33,6160000,40700,0,0,0,0,0,0,663000,210056,805.86,2420000,859320.0,11741.95,5500000,1497496,272.69,4010000,0,0.0,1010000,150304,61.05,0,0,0,,0,0,9140000,2703624,22071.61,66000,616,8.14,,237160,2763.53, Centrosud (Italia)_nan_-3515512.0_23227.49; Sicilia (Italia)_nan_-1036728.0_6849.81;, Grecia_500000.0_501424.0_2975.17;
